id,bike_name,city_posted,km_driven,color,fuel_type,price,model_year,owner_type,url
893,"Honda CB Shine Electric Start/Disc/Alloy",Delhi,2600,black,Petrol,52000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-cbshine-S893/
894,"Hero Super Splendor Electric Start",Mumbai,20000,red,Petrol,20000,2004,First,http://www.bikewale.com/used/bikes-in-mumbai/hero-supersplendor-S894/
897,"Hero Karizma R",Delhi,15000,red,Petrol,42000,2006,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-karizma-S897/
900,"Bajaj Pulsar 150 DTS- i",Mumbai,35000,black,Petrol,38500,2007,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-Pulsar-S900/
904,"Yamaha FZ S Standard",Bangalore,20200,red,Petrol,58000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-fzs-S904/
908,"Hero Karizma ZMR Standard",Delhi,9900,red,Petrol,75000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-karizmazmr-S908/
913,"Honda Activa Deluxe",Delhi,25000,silver,Petrol,8500,2003,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-activa-S913/
921,"Yamaha FZ16 Standard",Delhi,6000,black,Petrol,48000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fz16-S921/
925,"Yamaha YZF R15 V 2.0",Bangalore,7000,red,Petrol,125000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-yzfr15-S925/
932,"Bajaj Platina Platina 100 Spoke Wheel",Mumbai,86000,black,Petrol,18000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-platina-S932/
938,"Hero Karizma ZMR Standard",Bangalore,16500,white,Petrol,85000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/hero-karizmazmr-S938/
940,"Bajaj Pulsar 180 DTS- i",Bangalore,23000,red,Petrol,30000,2007,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-Pulsar-S940/
941,"Bajaj Pulsar 180 DTS- i",Mumbai,10000,red,Petrol,60000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-Pulsar-S941/
942,"Bajaj Discover 125 ST",Delhi,18000,black,Petrol,45000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-Discover-S942/
947,"Hero Karizma R",Delhi,25000,yellow,Petrol,45000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-karizma-S947/
953,"Bajaj Pulsar 180 DTS- i",Mumbai,23638,red,Petrol,45000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-Pulsar-S953/
961,"Yamaha Rx 135",Delhi,25000,black,Petrol,25000,2000,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-rx-S961/
963,"Honda CBF Stunner Kick",Bangalore,20000,black,Petrol,50000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbfstunner-S963/
977,"Bajaj Pulsar 150 DTS- i",Mumbai,9000,silver,Petrol,48000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-Pulsar-S977/
979,"Bajaj Pulsar 150 DTS- i",Delhi,5000,red,Petrol,40000,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-Pulsar-S979/
982,"TVS Star City Alloy wheels",Mumbai,68000,black,Petrol,35000,2007,First,http://www.bikewale.com/used/bikes-in-mumbai/tvs-starcity-S982/
987,"Yamaha YZF R15 V 2.0",Mumbai,1600,black,Petrol,110000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/yamaha-yzfr15-S987/
1005,"Hero Hunk Rear Drum Brake",Mumbai,10000,black,Petrol,40000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/hero-hunk-S1005/
1013,"Bajaj Discover 125 ST",Bangalore,14000,black,Petrol,35000,2008,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-Discover-S1013/
1014,"Bajaj Pulsar 220 F",Bangalore,56000,black,Petrol,55000,2008,Second,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-Pulsar-S1014/
1021,"Royal Enfield Bullet 350 Twinspark Drum /Kick start",Bangalore,25000,black,Petrol,80000,2004,Second,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-bullet350twinspark-S1021/
1024,"Honda Aviator Deluxe",Delhi,37000,black,Petrol,30000,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-aviator-S1024/
1031,"Honda CB Unicorn Standard",Mumbai,59000,black,Petrol,45000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbunicorn-S1031/
1038,"Bajaj Discover 125 Disc",Bangalore,20000,red,Petrol,35000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-Discover-S1038/
1043,"Honda CB Shine Electric Start/Drum/Alloy",Delhi,10000,grey,Petrol,38000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-cbshine-S1043/
1047,"Royal Enfield Thunderbird Twinspark",Delhi,27000,red,Petrol,58000,2005,First,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-Thunderbird-S1047/
1052,"Hyosung GT650R n Standard",Mumbai,6000,white,Petrol,400000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/hyosung-GT650R%20n-S1052/
1053,"Royal Enfield Bullet 350 Twinspark Drum /Kick start",Mumbai,13000,black,Petrol,75000,2002,Second,http://www.bikewale.com/used/bikes-in-mumbai/royalenfield-bullet350twinspark-S1053/
1055,"Bajaj Pulsar 200 NS",Mumbai,8200,yellow,Petrol,80000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-Pulsar-S1055/
1057,"Honda Activa Deluxe",Mumbai,24567,blue,Petrol,30000,2004,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-activa-S1057/
1058,"Honda CB Unicorn Standard",Mumbai,51640,silver,Petrol,30000,2007,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbunicorn-S1058/
1064,"Yamaha Fazer Standard",Delhi,30000,red,Petrol,15000,2006,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fazer-S1064/
1066,"Honda Activa Deluxe",Bangalore,4000,grey,Petrol,55000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-activa-S1066/
1067,"Honda CB Unicorn Standard",Bangalore,48000,black,Petrol,60000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/honda-cbunicorn-S1067/
1072,"Bajaj Pulsar 200 NS",Delhi,250,black,Petrol,90000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-Pulsar-S1072/
1075,"Bajaj Discover 150",Delhi,10000,black,Petrol,45000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-Discover-S1075/
1085,"Yamaha FZ16 Standard",Mumbai,24000,black,Petrol,45000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/yamaha-fz16-S1085/
1088,"Bajaj Pulsar 180 DTS- i",Delhi,29000,black,Petrol,50000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-Pulsar-S1088/
1089,"Bajaj Pulsar 150 DTS- i",Mumbai,45000,black,Petrol,28000,2005,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-Pulsar-S1089/
1090,"Hero Passion PRO Self Alloy",Delhi,5200,black,Petrol,45000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-passionpro-S1090/
1093,"Bajaj Pulsar 180 DTS- i",Bangalore,23000,red,Petrol,26000,2007,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-Pulsar-S1093/
1094,"Bajaj Pulsar 180 DTS- i",Bangalore,23000,red,Petrol,26000,2007,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-Pulsar-S1094/
1096,"Bajaj Pulsar 150 DTS- i",Mumbai,80000,black,Petrol,25000,2004,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-Pulsar-S1096/
1098,"Yamaha FZ16 Standard",Mumbai,15000,black,Petrol,50000,2009,Second,http://www.bikewale.com/used/bikes-in-mumbai/yamaha-fz16-S1098/
1101,"Hero Passion X Pro Drum Kick Alloy",Delhi,32000,black,Petrol,30000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-passionxpro-S1101/
1102,"Hero Passion X Pro Drum Kick Alloy",Delhi,32000,black,Petrol,30000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-passionxpro-S1102/
1104,"Royal Enfield Classic 350 Standard",Delhi,80000,celver,Petrol,55000,1994,Second,http://www.bikewale.com/used/bikes-in-newdelhi/royalenfield-classic350-S1104/
1106,"Yamaha Rx 135",Bangalore,21000,black,Petrol,29000,1999,Second,http://www.bikewale.com/used/bikes-in-bangalore/yamaha-rx-S1106/
1115,"Bajaj Discover 125 Drum",Mumbai,25000,black,Petrol,28000,2006,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-Discover-S1115/
1123,"Honda Activa Deluxe",Delhi,66000,silver,Petrol,20000,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-activa-S1123/
1126,"Honda Aviator Deluxe",Delhi,10000,grey,Petrol,40000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-aviator-S1126/
1131,"Honda CB Shine Electric Start/Drum/Alloy",Delhi,1100,grey,Petrol,49000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-cbshine-S1131/
1134,"Hero Super Splendor Electric Start",Mumbai,25000,black,Petrol,29000,2007,First,http://www.bikewale.com/used/bikes-in-mumbai/hero-supersplendor-S1134/
1140,"Hero Impulse Standard",Delhi,8000,green,Petrol,60000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-impulse-S1140/
1141,"Bajaj Platina Platina 100 Spoke Wheel",Delhi,35000,red,Petrol,15000,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-platina-S1141/
1142,"Bajaj Pulsar 180 DTS- i Standard",Mumbai,42000,red,Petrol,22000,2005,Second,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar180dtsi-S1142/
1143,"TVS Scooty Pep Plus Standard",Delhi,11000,purpel,Petrol,25000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/tvs-scootypepplus-S1143/
1147,"Hero Hunk Rear Disc Brake",Mumbai,26000,red,Petrol,40000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/hero-hunk-S1147/
1149,"Honda CB Shine Kick/Drum/Spokes",Delhi,50000,grey,Petrol,25000,2007,First,http://www.bikewale.com/used/bikes-in-newdelhi/honda-cbshine-S1149/
1152,"Bajaj Discover 125 ST Standard",Mumbai,35000,red,Petrol,28000,2007,Second,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-discover125st-S1152/
1155,"Mahindra Flyte Standard",Bangalore,16800,Pink,Petrol,29000,2008,First,http://www.bikewale.com/used/bikes-in-bangalore/mahindra-flyte-S1155/
1156,"Suzuki GS150R Standard",Mumbai,52900,orange,Petrol,45000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/suzuki-gs150r-S1156/
1164,"Bajaj Pulsar 180 DTS- i Standard",Delhi,666,red,Petrol,75000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar180dtsi-S1164/
1168,"Hero Hunk Rear Disc Brake",Delhi,62000,black,Petrol,29500,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-hunk-S1168/
1172,"Yamaha YZF R15 V 2.0",Mumbai,4000,red,Petrol,105000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/yamaha-yzfr15-S1172/
1174,"Bajaj Pulsar 150 DTS- i Standard",Delhi,49000,black,Petrol,20000,2006,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S1174/
1179,"Hero Hunk Rear Drum Brake",Delhi,21020,black,Petrol,28000,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-hunk-S1179/
1180,"Hero Hunk Rear Drum Brake",Delhi,21020,black,Petrol,28000,2008,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-hunk-S1180/
1184,"Bajaj Pulsar 150 DTS- i Standard",Mumbai,37000,black,Petrol,35000,2005,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar150dtsi-S1184/
1186,"Bajaj Discover 150 Standard",Mumbai,28000,black,Petrol,38000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-discover150-S1186/
1188,"Hero Splendor Plus Electric Start",Bangalore,44000,black,Petrol,36000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/hero-splendorplus-S1188/
1191,"Hero Glamour Disc Brake",Delhi,15000,black,Petrol,45000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-glamour-S1191/
1195,"Bajaj Pulsar 150 DTS- i Standard",Delhi,45000,black,Petrol,30000,2005,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S1195/
1197,"TVS Apache RTR 180 ABS",Mumbai,19000,white,Petrol,30000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/tvs-apachertr180-S1197/
1200,"Hero Passion PRO Kick Alloy",Delhi,2200,black,Petrol,40000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-passionpro-S1200/
1214,"Bajaj Pulsar 150 DTS- i Standard",Mumbai,25000,red,Petrol,20000,2002,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar150dtsi-S1214/
1218,"Bajaj Discover 150 Standard",Delhi,44000,red,Petrol,40000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-discover150-S1218/
1246,"Bajaj Pulsar 150 DTS- i Standard",Bangalore,25000,black,Petrol,60000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar150dtsi-S1246/
1248,"Bajaj Xcd 125 cc",Delhi,36000,red,Petrol,25000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-xcd-S1248/
1253,"Yamaha FZ16 Standard",Delhi,16000,black,Petrol,55000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fz16-S1253/
1255,"Bajaj Pulsar 220F Standard",Bangalore,2300,black,Petrol,87000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar220f-S1255/
1256,"Yamaha YZF R15 V 2.0",Delhi,12000,red,Petrol,85000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-yzfr15-S1256/
1264,"Hero Hunk Rear Disc Brake",Mumbai,150,black,Petrol,83000,2013,First,http://www.bikewale.com/used/bikes-in-mumbai/hero-hunk-S1264/
1265,"Hero Karizma R",Bangalore,20000,yellow,Petrol,60000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/hero-karizma-S1265/
1279,"Hero Hunk Rear Disc Brake",Delhi,30000,black,Petrol,42000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-hunk-S1279/
1280,"Bajaj Pulsar 135 LS Standard",Mumbai,30000,red,Petrol,42000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar135ls-S1280/
1284,"Hero Passion PRO Self Spoke",Mumbai,2200,black,Petrol,50999,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/hero-passionpro-S1284/
1287,"Hero Xtreme Rear Drum Brake",Delhi,76000,black,Petrol,18000,2007,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-xtreme-S1287/
1293,"Bajaj Pulsar NS200 Standard",Delhi,300,black,Petrol,85000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar200ns-S1293/
1296,"Honda CB Twister Disc/Electric start",Mumbai,3000,red,Petrol,50000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbtwister-S1296/
1299,"Suzuki Access 125",Mumbai,15800,white,Petrol,45000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/suzuki-access-S1299/
1303,"Bajaj Pulsar 150 DTS- i Standard",Delhi,30000,grey,Petrol,16000,2004,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S1303/
1309,"Yamaha Fazer Standard",Delhi,9000,black,Petrol,60000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fazer-S1309/
1312,"Hyosung GT250R Standard",Delhi,100,red,Petrol,280000,2013,First,http://www.bikewale.com/used/bikes-in-newdelhi/hyosung-gt250r-S1312/
1331,"Yamaha SS 125 Standard",Delhi,19600,black,Petrol,30000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-ss125-S1331/
1332,"Honda Activa Deluxe",Mumbai,10000,black,Petrol,40000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-activa-S1332/
1336,"Honda CB Shine Electric Start/Drum/Alloy",Mumbai,12500,black,Petrol,42000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbshine-S1336/
1338,"Bajaj Platina Platina 100 Spoke Wheel",Delhi,30000,red,Petrol,25000,2006,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-platina-S1338/
1357,"Royal Enfield Classic 500 Standard",Bangalore,6000,black,Petrol,170000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-classic500-S1357/
1361,"Hero Karizma R",Delhi,68000,blue,Petrol,20000,2003,First,http://www.bikewale.com/used/bikes-in-newdelhi/hero-karizma-S1361/
1363,"Honda CBF Stunner FI",Mumbai,8000,black,Petrol,38500,2013,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbfstunner-S1363/
1369,"Hero Hunk Rear Drum Brake",Mumbai,45361,red,Petrol,35000,2008,First,http://www.bikewale.com/used/bikes-in-mumbai/hero-hunk-S1369/
1373,"Royal Enfield Bullet 350 Twinspark Drum /Kick start",Bangalore,35,red,Petrol,180000,1975,Second,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-bullet350twinspark-S1373/
1381,"TVS Star City Alloy wheels",Bangalore,54000,red,Petrol,23000,2006,First,http://www.bikewale.com/used/bikes-in-bangalore/tvs-starcity-S1381/
1384,"Yamaha SS 125 Standard",Delhi,19600,black,Petrol,27000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-ss125-S1384/
1385,"Bajaj Discover 100 5 Speed",Delhi,22000,blue,Petrol,30000,2010,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-discover100-S1385/
1387,"TVS Fiero F2 Disc",Delhi,54000,green,Petrol,25000,2004,First,http://www.bikewale.com/used/bikes-in-newdelhi/tvs-fiero-S1387/
1401,"Royal Enfield Classic 500 Standard",Bangalore,1600,black,Petrol,1870000,2012,First,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-classic500-S1401/
1405,"Bajaj Pulsar 180 DTS- i Standard",Mumbai,11000,black,Petrol,60000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar180dtsi-S1405/
1406,"Bajaj Platina Platina 100 Spoke Wheel",Mumbai,46000,black,Petrol,22000,2007,Second,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-platina-S1406/
1408,"Bajaj Avenger 220 DTS- i",Mumbai,9000,red,Petrol,50000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-avenger-S1408/
1411,"Honda CBF Stunner Kick",Mumbai,25000,black,Petrol,40000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbfstunner-S1411/
1413,"Hero Karizma R",Bangalore,77726,silver,Petrol,35000,2005,First,http://www.bikewale.com/used/bikes-in-bangalore/hero-karizma-S1413/
1420,"Hyosung GT650R Standard",Mumbai,1750,white,Petrol,425000,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/hyosung-gt650r-S1420/
1425,"Honda CB Shine Electric Start/Disc/Alloy",Mumbai,33500,red,Petrol,45000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbshine-S1425/
1428,"Honda CB Shine Electric Start/Disc/Alloy",Mumbai,33500,black,Petrol,42000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-cbshine-S1428/
1429,"Bajaj Ct 100",Mumbai,12000,black,Petrol,18000,2005,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-ct-S1429/
1432,"Honda Activa Deluxe",Mumbai,17000,grey,Petrol,34000,2006,First,http://www.bikewale.com/used/bikes-in-mumbai/honda-activa-S1432/
1434,"Bajaj Pulsar 150 DTS- i Standard",Mumbai,43000,black,Petrol,38000,2009,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar150dtsi-S1434/
1436,"Bajaj Pulsar 180 DTS- i Standard",Bangalore,75000,black,Petrol,28000,2004,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar180dtsi-S1436/
1437,"Bajaj Avenger 220 DTS- i",Mumbai,15300,black,Petrol,59786,2011,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-avenger-S1437/
1438,"Bajaj Pulsar 150 DTS- i Standard",Delhi,38500,black,Petrol,18000,2004,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar150dtsi-S1438/
1440,"Bajaj Pulsar 220F Standard",Delhi,14000,blue,Petrol,60000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar220f-S1440/
1446,"Bajaj Xcd 125 cc",Bangalore,23000,black,Petrol,33000,2009,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-xcd-S1446/
1448,"TVS Samurai Standard",Bangalore,27500,red,Petrol,15000,2000,First,http://www.bikewale.com/used/bikes-in-bangalore/tvs-samurai-S1448/
1457,"Royal Enfield Thunderbird Twinspark Standard",Bangalore,31000,red,Petrol,90000,2010,First,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-thunderbirdtwinspark-S1457/
1458,"Bajaj Ct 100",Mumbai,12000,black,Petrol,18000,2005,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-ct-S1458/
1460,"Bajaj Avenger 220 DTS- i",Mumbai,13000,black,Petrol,75000,2010,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-avenger-S1460/
1464,"Yamaha Fazer Standard",Delhi,53000,blue,Petrol,60000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-fazer-S1464/
1465,"Royal Enfield Bullet Electra Twinspark Disc/Electric start",Bangalore,250000,salon,Petrol,98000,1987,Third,http://www.bikewale.com/used/bikes-in-bangalore/royalenfield-bulletelectratwinspark-S1465/
1472,"Bajaj Pulsar 180 DTS- i Standard",Bangalore,53000,blue,Petrol,35000,2008,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar180dtsi-S1472/
1474,"Bajaj Pulsar NS200 Standard",Mumbai,7800,black,Petrol,85000,2012,First,http://www.bikewale.com/used/bikes-in-mumbai/bajaj-pulsar200ns-S1474/
1478,"Bajaj Pulsar 220F Standard",Delhi,33000,black,Petrol,60000,2009,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-pulsar220f-S1478/
1479,"Bajaj Platina Platina 100 Spoke Wheel",Bangalore,10000,black,Petrol,37000,2011,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-platina-S1479/
1484,"Yamaha SZ R Standard",Delhi,23500,blue,Petrol,45000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-szr-S1484/
1488,"Bajaj Pulsar 150 DTS- i Standard",Bangalore,25000,red,Petrol,25000,2004,First,http://www.bikewale.com/used/bikes-in-bangalore/bajaj-pulsar150dtsi-S1488/
1504,"Bajaj Discover125 Disc Brake",Delhi,23000,green,Petrol,42000,2011,First,http://www.bikewale.com/used/bikes-in-newdelhi/bajaj-discover125-S1504/
1507,"Yamaha SZ X Standard",Delhi,17200,black,Petrol,38000,2012,First,http://www.bikewale.com/used/bikes-in-newdelhi/yamaha-szx-S1507/
