id,title,author,numAuthors,binding,publisher,isbn,pubYear,pubMonth,pubDay,editionNum,pages,volume,lang,editionDescr,series,upc
9780022044220,"Tesoros de lectura, A Spanish Reading/Language Arts Program, Grade 4, Coleccion un paso mas: Nivel inicial Approaching Level Leveled Readers (1 Of 30)",Macmillan/McGraw-Hill,1,Other,Macmillan/McGraw-Hill School Division,9780022044220,2008,0,10,,,,ENG,,,
9780022044442,"Tesoros de lectura, A Spanish Reading/Language Arts Program, Grade 6, Skill-based Content Practice Reader Collection Annotated Teacher Edition",Macmillan/McGraw-Hill,1,Other,Macmillan/McGraw-Hill School Division,9780022044442,2008,8,29,,,,ENG,,,
9780022044626,"Tesoros de Lectura, a Spanish Reading/Language Arts Program, Grade 4, Workstation Flipchart Reading",Macmillan/McGraw-Hill,1,"""Book, Other""",Macmillan/McGraw-Hill School Division,9780022044626,2008,3,01,,,,ENG,,,
9780022045067,"Tesoros de lectura, A Spanish Reading/Language Arts Program, Grade 6, Home-School Connection",Macmillan/McGraw-Hill,1,"""Book, Other""",Macmillan/McGraw-Hill School Division,9780022045067,2008,3,27,,,,ENG,,,
9780022444921,Ortografia Integrada : Additional Resources,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022444921,1997,1,,,,,"ENG,SPA",,Cuentamundos Ser.,
9780022453923,6-Trait Writing Study Guide and Practice : Teacher's Resources,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022453923,2001,1,,,,,"ENG,SPA",,Artes Del Lenguaje Ser.,
9780022655402,Read. Series'89-Gr.1 All Together -Wb,SCRIBNER,1,Paperback,Macmillan/McGraw-Hill School Division,9780022655402,1988,4,,,,,ENG,Workbook,,
9780022745462,Teacher Aid Transparencies : (Unit 30) the Plant Kingdom,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022745462,1995,1,,,,,ENG,,MacMillan/McGraw-Hill Science Ser.,
9780022751531," : Concept Summary and Glossaries: Spanish",,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022751531,1995,1,,,,,SPA,,MacMillan/McGraw-Hill Science Ser.,
9780022751586," : Concept Summary and Glossaries: Spanish",,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022751586,1995,1,,,,,SPA,,MacMillan/McGraw-Hill Science Ser.,
9780022758288," : Concept Summary and Glossaries: Korean",,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022758288,1995,1,,,,,Korean,,MacMillan/McGraw-Hill Science Ser.,
9780022761448," : Activity Log",,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022761448,1995,1,,,,,ENG,,MacMillan/McGraw-Hill Science Ser.,
9780022761639," : Activity Log",,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022761639,1995,1,,,,,ENG,,MacMillan/McGraw-Hill Science Ser.,
9780022762063," : Teacher's Resource Book",,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022762063,1995,1,,,,,ENG,,MacMillan/McGraw-Hill Science Ser.,
9780022763466,Properties of Matter,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022763466,1995,1,,,,16,ENG,Teacher's Edition of Textbook,MacMillan/McGraw-Hill Science Ser.,
9780022763589,Electricity and Magnetism,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022763589,1995,1,,,,28,ENG,Teacher's Edition of Textbook,MacMillan/McGraw-Hill Science Ser.,
9780022764197,Student Edition,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022764197,1999,1,,,,,ENG,,McGraw-Hill Health Ser.,
9780022765743," : Wave Energy",,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022765743,1995,1,,,,33,ENG,Supplement,MacMillan/McGraw-Hill Science Ser.,
9780022773687,Student Edition,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022773687,2000,1,,,,,ENG,,McGraw-Hill Health Ser.,
9780022780838,McGraw-Hill Science : Interactive Lesson Planner,,0,CD/Spoken Word,Macmillan/McGraw-Hill School Division,9780022780838,2000,1,,,,,ENG,,Technology: Science Ser.: McGraw-Hill Science Ser.,
9780022782139,Where Living Things Live Pupil Edition : Unit 6: Living Things Live,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022782139,2000,1,,,,,ENG,,McGraw-Hill Science Ser.,
9780022782221,Gr 4 Human Body : A Body Sci Pe,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022782221,2000,1,,,,,ENG,,McGraw-Hill Science Ser.,
9780022791353,Tarjetas: un paso Mas : Student and Teacher Support Resources,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022791353,2000,1,,,,,"ENG,SPA",,McGraw-Hill Ciencias Ser.,
9780022796716,laser ilumina los Cielos,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022796716,2000,1,,,,,"ENG,SPA",,McGraw-Hill Ciencias Ser.,
9780022796785,Problemas en el Parque Forestal,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022796785,2000,1,,,,,"ENG,SPA",,McGraw-Hill Ciencias Ser.,
9780022950545,Share the Music,McGraw-Hill Staff,1,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022950545,1998,1,,,,,ENG,,Share the Music Ser.,
9780022950958," : Listening Map",,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022950958,1998,1,,,,,ENG,Supplement,Share the Music Ser.,
9780022954321,Gr 3-6 Stm Signing Book,Music,1,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022954321,1998,1,,,,,ENG,,Share the Music Ser.,
9780022954390,Compact Discs,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780022954390,2003,1,,,,,ENG,,Share the Music Ser.,
9780023048203,"Money, Banking, and Financial Markets","Averbach, Robert D.",1,Trade Cloth,Macmillan/McGraw-Hill School Division,9780023048203,1985,,,2,"xvii, 650",,ENG,,,
9780023057052,Fluid Power Technology,"Kokernak, Robert P.",1,Trade Cloth,Prentice Hall PTR,9780023057052,1993,9,,,413,,ENG,,Merrill's International Series in Engineering Technology,
9780023064753,Writing Challenge,"Slaughter, Randi Batchelor, Karen",2,Paperback,Prentice Hall PTR,9780023064753,1990,7,,,127,,ENG,,,
9780023077203,Foundations of the Metaphysics of Morals and What Is Enlightenment? : Kant,"Beck, Lewis W.",1,Paperback,Prentice Hall PTR,9780023077203,1959,1,,,,,ENG,,Library of Liberal Arts,
9780023081019,Journey of Adulthood,"Bee, Helen L.",1,Trade Cloth,Prentice Hall PTR,9780023081019,1991,6,,2,592,,ENG,,,
9780023091513,Electric Circuits and Devices Using Micro-Cap III,"Berube, Richard H.",1,Paperback,Prentice Hall PTR,9780023091513,1993,1,04,1,278,,ENG,,,
9780023110009,Mastery Learning and Classroom Instruction,"Anderson, Lorin W. Block, James H.",2,Paperback,Prentice Hall PTR,9780023110009,1975,6,,,"v, 88",,ENG,,,
9780023142451,"Advanced Intel Microprocessors : 80286, 80386, and 80486","Brey, Barry B.",1,Trade Cloth,Prentice Hall PTR,9780023142451,1992,8,,,768,,ENG,,,
9780023193910,Range of Religion : An Introductory Reader,"Carmody, John T. Carmody, Denise Lardner",2,Paperback,Prentice Hall PTR,9780023193910,1991,2,31,,450,,ENG,,,
9780023221101,Vertebrate Biology,Chase,1,Trade Cloth,Prentice Hall PTR,9780023221101,1999,1,,,576,,ENG,,,
9780023237300,Nietzsche : The Use and Abuse of History,"Collins, Adrian",1,Paperback,Prentice Hall PTR,9780023237300,1957,1,01,1,88,,ENG,,,
9780023242007,Semantics and Communications,"Condon, John C., Jr.",1,Paperback,Prentice Hall PTR,9780023242007,1985,1,,3,160,,ENG,,,
9780023254956,Heritage of World Civilization Vol. B : Fifteen Hundred to Eighteen Hundred,"Craig, Albert M.",1,Paperback,Prentice Hall PTR,9780023254956,1989,2,,2,416,,ENG,Revised,,
9780023298776,School and Community Relations,,0,Trade Cloth,Prentice Hall PTR,9780023298776,2000,1,,,560,,ENG,Teacher's Edition of Textbook,,
9780023359606,Problems on the Design of Machine Elements,"Faires, Virgil M. Wingren, Roy M.",2,Trade Cloth,Prentice Hall PTR,9780023359606,1965,9,,4,,,ENG,,,
9780023372506,David Hume : The Natural History of Religion,"Fieser, James",1,Paperback,Prentice Hall PTR,9780023372506,1997,7,,1,112,,ENG,,,
9780023404405,Player's Manual-PAINTCO II : A Computerized Marketing Simulation,"Galloway, John C. Berman, Barry Evans, Joel R.",3,Paperback,Prentice Hall PTR,9780023404405,1987,1,,2,96,,ENG,,,
9780023406706,Perspectives on the American Past,"Garraty, J. A.",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780023406706,1970,,,,,1,ENG,,,
9780023447204,Goodman and Gilman's the Pharmacological Basis of Therapeutics,,0,Trade Cloth,Prentice Hall PTR,9780023447204,1980,8,,6,"xvi, 1843",,ENG,,,
9780023483608,Teaching and Learning in Nursing,"Guinee, Kathleen K.",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780023483608,1978,2,,,,,ENG,,,
9780023488726,Leading Young Children to Music,"Gerber, Linda L. Haines, Joan B.",2,Paperback,Prentice Hall PTR,9780023488726,1991,0,,4,288,,ENG,,,
9780023529009,Major British Poets of the Romantic Period,"Heath, William W.",1,Trade Cloth,Prentice Hall PTR,9780023529009,1973,2,,,1140,,ENG,,,
9780023544019,Economic Way of Thinking,"Heyne, Paul",1,Paperback,Prentice Hall PTR,9780023544019,1993,2,,7,608,,ENG,,,
9780023604300,"Schools in Contemporary Society : An Analysis of Social Currents, Issues and Forces","Jarolimek, John",1,Trade Cloth,Alpha Books,9780023604300,1981,,,,"xi, 324",,ENG,,,
9780023614507,History of Western Philosophy : From Antiquity to the Middle Ages,"Jordan, James N.",1,Paperback,Prentice Hall PTR,9780023614507,1987,2,11,,887,,ENG,,,
9780023622700,Dimensions of Professional Nursing,"Kelly, Lucie Y.",1,Trade Cloth,Prentice Hall PTR,9780023622700,1981,3,,4,"x, 689",,ENG,,,
9780023652509,Crossing Cultures : Readings for Composition,"Knepler, Henry Knepler, Myrna",2,Paperback,Prentice Hall PTR,9780023652509,1993,0,,4,452,,ENG,,,
9780023654909,Success with Sentences,"Ross, Alec Kocher, Helen R.",2,Paperback,Prentice Hall PTR,9780023654909,1966,2,,,,,ENG,,,
9780023660726,Understanding English Grammar,"Kolln, Martha J.",1,Trade Cloth,Prentice Hall PTR,9780023660726,1993,9,,4,496,,ENG,,,
9780023676000,"Teaching and Learning : Philosophical, Psychological, Curricular Applications","Lapp, Diane",1,Trade Cloth,Macmillan/McGraw-Hill School Division,9780023676000,1975,,,,"x, 277",,ENG,,,
9780023697302,Curriculum and Instructional Methods for the Elementary School,"Lemlech, Johanna Kasin",1,Trade Cloth,Macmillan/McGraw-Hill School Division,9780023697302,1984,,,,"viii, 408",,ENG,,,
9780023702334,Macmillan Guide to Teachers of Writing,"Smith, Maggy",1,Paperback,Prentice Hall PTR,9780023702334,1990,2,,2,,,ENG,Teacher's Edition of Textbook,,
9780023707001,Writing in Business,"Lindauer, Jacqueline S.",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780023707001,1971,,,,"xv, 269",,ENG,,,
9780023757006,American Government and Public Policy,"Manley, John F.",1,Paperback,Macmillan/McGraw-Hill School Division,9780023757006,1976,,,,"x, 515",,ENG,,,
9780023770302,Writing in Action,"Masiello, Lea",1,Paperback,Prentice Hall PTR,9780023770302,1986,3,,,,,ENG,,,
9780023771408,Atlas of Descriptive Embryology,"Mathews, Willis W.",1,Paperback,Prentice Hall PTR,9780023771408,1985,0,,4,302,,ENG,,,
9780023793202,Anthology of American Literature,"McMichael, George L. Crews, Frederick C.",2,Trade Cloth,Bow Historical Books,9780023793202,1985,,,,v. 2   ;,,ENG,,,
9780023801365,Flammable Hazardous Material,"Meidl, James H. Kenley, Scott W.",2,Paperback,Prentice Hall PTR,9780023801365,1995,2,03,3,288,,ENG,,,
9780023819407,Theoretical Dimensions of Educational Administration,"Monahan, William G.",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780023819407,1975,,,,"xii, 481",,ENG,,,
9780023833250,Reasoning and Writing,"Moore, Kathleen D.",1,Paperback,Prentice Hall PTR,9780023833250,1992,2,,,384,,ENG,,,
9780023957802,Nutrition : Integrated Approach,"Pike, Ruth L. Brown, Myrtle L.",2,Trade Cloth,Prentice Hall PTR,9780023957802,1986,1,,3,1068,,ENG,,,
9780023969102,Introduction to Criminal Justice,"Pursley, Robert D.",1,Trade Cloth,Prentice Hall PTR,9780023969102,1987,1,,4,967,,ENG,,Macmillan Criminal Justice Ser.,
9780023984006,History of American Diplomacy,"Rappaport, Armin",1,Trade Cloth,Macmillan/McGraw-Hill School Division,9780023984006,1975,,,,"xiv, 496",,ENG,,,
9780024037930,Beginning Behavioral Research,,0,Trade Cloth,Prentice Hall PTR,9780024037930,1995,8,,2,,,ENG,,,
9780024045300,After Auschwitz : Radical Theology and Contemporary Judism,"Rubenstein, Richard L.",1,Paperback,Prentice Hall PTR,9780024045300,1966,1,,,,,ENG,,,
9780024076113,"QBasic with an Introduction to Visual Basic : For Engineering, Mathematics and Sciences","Schneider, David I.",1,Paperback,Prentice Hall PTR,9780024076113,1994,5,05,2,676,,ENG,,,
9780024103611,Conscious Reader,"Shugrue, Michael F. Finestone, Harry Shrodes, Caroline",3,Trade Cloth,Prentice Hall PTR,9780024103611,1988,1,,4,1394,,ENG,,,
9780024125811,Psychologists As Detectives,"Davis, Stephen F. Smith, Randolph A.",2,Trade Cloth,Prentice Hall PTR,9780024125811,1996,7,29,1,486,,ENG,,,
9780024156525,Ways to Writing,"Shimkin, David Lanner, Allen Stanley, Linda",3,Paperback,"Allyn & Bacon, Incorporated",9780024156525,1991,0,,3,,,ENG,Teacher's Edition of Textbook,,
9780024167507,"Management Policy and Strategy : Text, Readings, and Cases","Steiner, George Albert Miner, John B.",2,Trade Cloth,Macmillan/McGraw-Hill School Division,9780024167507,1977,,,,"x, 1014",,ENG,,,
9780024168009,"Management Policy and Strategy : Text, Readings, and Cases","Steiner, George Albert Miner, John B. Gray, Edmund R.",3,Trade Cloth,Macmillan/McGraw-Hill School Division,9780024168009,1982,,,2,"xiii, 1153",,ENG,,,
9780024181909,Elements of Style,"White, E. B. Strunk, William, Jr.",2,Trade Cloth,Prentice Hall PTR,9780024181909,1979,1,,3,112,,ENG,,,
9780024219107,Marketing Research : Measurement and Method,"Hawkins, Delbert I. Tull, Donald S.",2,Trade Cloth,Prentice Hall PTR,9780024219107,1987,1,,4,816,,ENG,,,
9780024224002,College Algebra and Trigonometry,"Vancil, Chris",1,Trade Cloth,Prentice Hall PTR,9780024224002,1983,2,,,,,ENG,,,
9780024229403,Evaluating Research in Speech Pathology and Audiology,"Ventry, Ira M. Schiavetti, Nicholas",2,Trade Cloth,Prentice Hall PTR,9780024229403,1986,2,,2,448,,ENG,,,
9780024270900,Computers and Education,"Hubbard, Guy White, Charles S.",2,Paperback,Prentice Hall PTR,9780024270900,1988,1,,,316,,ENG,,,
9780024283900,Computer Integrated Machine Design,"Wilson, Charles E.",1,Paperback,Prentice Hall PTR,9780024283900,1996,8,23,,646,,ENG,,,
9780024301208,Russian History,Wren,1,Trade Cloth,Prentice Hall PTR,9780024301208,1996,,,3,,,ENG,,,
9780024422903,Hebrew,Berlitz Editors,1,Paperback,Prentice Hall PTR,9780024422903,1973,3,,,,,ENG,,,
9780024681607,"ERIC Educational Documents Index, 1974",,0,Trade Cloth,Prentice Hall PTR,9780024681607,1975,0,,,,,ENG,,,
9780024759702,Office Practice for Medical Secretaries,"Krag, Edith Hill, Ernestine",2,Trade Cloth,Prentice Hall PTR,9780024759702,,,,,464,,ENG,,,
9780024773401,Research Methods in Criminal Justice and Criminology,"Hagan, Frank E.",1,Trade Cloth,Macmillan/McGraw-Hill School Division,9780024773401,1982,,,,"xii, 461",,ENG,,,
9780025019300,Air Conditioners : Home and Commercial,"Miller, Toby",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780025019300,1986,5,,,,,ENG,,,
9780025092655,Doctors and Patients : What We Feel about You,"Berczeller, Peter H.",1,Trade Cloth,Scribner,9780025092655,1994,1,,,288,,ENG,,,
9780025137301,Memory in a House,"Boston, L. M.",1,Trade Cloth,Macmillan/McGraw-Hill School Division,9780025137301,1974,,,,142,,ENG,,,
9780025178830,"Heating, Ventilating and Air Conditioning","Brumbaugh, James E.",1,Paperback,"Wiley & Sons, Incorporated, John",9780025178830,1992,8,,3,,1,ENG,,,
9780025278202,Our John Willie,"Cookson, Catherine",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780025278202,1985,5,,,,,ENG,,,
9780025363502,Complete Illustrated Guide to Everything Sold in Hardware Stores,"Ettlinger, Steve R.",1,Paperback,Alpha Books,9780025363502,1993,3,,,,,ENG,,,
9780025465503,Peaceable Kingdom,Guilfoyle,1,Children's Board Books,Scribner,9780025465503,1979,1,,,151,,ENG,,,
9780025483354,Guarding the Secrets : Palestinian Fanaticism and a Father's Murder of His Too-American Daughter,"Harris, Ellen",1,Trade Cloth,Scribner,9780025483354,1995,4,03,,352,,ENG,,,
9780025484207,"Real Food, Fake Food and Everything","Harrington, Geri",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780025484207,1987,6,,,,,ENG,,,
9780025485204,Down among the Dead Men,"Hartland, Michael",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780025485204,1983,4,,,320,,ENG,,,
9780025509214,Universe : A Computer-Generated Voyage Through Space and Time,"Henbest, Nigel",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780025509214,1992,4,,,80,,ENG,,,
9780025551701,Moments on Maple Avenue : The Reality of Abortion,"Howe, Louise K.",1,Children's Board Books,Scribner,9780025551701,1984,9,,,209,,ENG,,,
9780025589124,Cut-Flower Garden,"James, Theodore, Jr.",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780025589124,1993,5,,,160,,ENG,,,
9780025595408,"How to Restore, Repair, and Finish Almost Everything","Johnson, Lorraine",1,Trade Cloth,"Collier Macmillan Canada, Incorporated",9780025595408,1977,,,,192,,ENG,,,
9780025739000,Private Life of the Rabbit : An Account of the Life History and Social Behavior of the Wild Rabbit,,0,Trade Cloth,Macmillan/McGraw-Hill School Division,9780025739000,1974,,,,152,,ENG,,,
9780025758803,Fear of Life,"Lowen, Alexander",1,Trade Cloth,Macmillan/McGraw-Hill School Division,9780025758803,1980,,,,274,,ENG,,,
9780025774704,Short history of Ethics,MacIntyre,1,Children's Board Books,Scribner,9780025774704,1966,4,,,,,ENG,,,
9780025789302,Chicago Cubs,"Enright, Jim",1,Trade Cloth,Macmillan/McGraw-Hill School Division,9780025789302,1975,,,,192,,ENG,,,
9780025839403,Under Sail,"Meisel, Tony",1,Children's Board Books,Scribner,9780025839403,1982,3,,,,,ENG,,,
9780025945906,Book of American Clocks,"Palmer, Pati",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780025945906,1950,1,,,,,ENG,,,
9780025947207,How Do You Know Who You Are?,Parker,1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780025947207,1980,0,,,,,ENG,,,
9780025976306,Pollards History of Firearms,"Pollard, Hugh B. C.",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780025976306,1985,2,,,,,ENG,,,
9780026019613,Feast of Fruits,"Riely, Elizabeth",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780026019613,1993,6,,,288,,ENG,,,
9780026044004,Writing That Means Business,"Roddick, Ellen",1,Children's Board Books,Scribner,9780026044004,1984,3,,,120,,ENG,,,
9780026052504,Woodturner's Art : Fundamentals and Projects,"Straw, Phyllis Roszkiewicz, Ronald",2,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780026052504,1988,4,,,288,,ENG,,Practical Arts Library,
9780026132619,Academie du Vin Wine Course : Second Edition,"Dovaz, Michel Spurrier, Steven",2,Trade Cloth,Scribner,9780026132619,1991,4,,2,223,,ENG,Revised,,
9780026194006,Garden Pests and Diseases of Flowers and Shrubs,"Dahl, Mogens H. Thygesen, Thyge B.",2,Trade Cloth,Macmillan/McGraw-Hill School Division,9780026194006,1974,,,,223,,"Danish,ENG",,,
9780026258302,Recovering from a Heart Attack,"Weiss, Elizabeth S.",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780026258302,1980,8,,,,,ENG,,,
9780026308502,Matter of Intelligence,"Wittman, George",1,Trade Cloth,"Macmillan Publishing Company, Incorporated",9780026308502,1975,8,,,252,,ENG,,,
