pairId:INTEGER,DBLP.id:TEXT,ACM.id:TEXT
669,conf/vldb/SavasereON95,304232
670,conf/vldb/LaneEN00,304232
671,conf/sigmod/HinneburgK99,304232
672,conf/vldb/SeidlK97,304232
673,conf/vldb/Toivonen96,304232
674,conf/vldb/Dasgupta96,304232
675,conf/vldb/NgH94,304232
676,conf/sigmod/KeoghCMP01,304232
677,conf/sigmod/KeimK95,304232
678,conf/vldb/SheikholeslamiCZ98,304232
679,journals/sigmod/KaradimitriouT97,304232
680,conf/vldb/StolteA02,304232
681,conf/vldb/Hess96,304232
682,conf/vldb/HanF95,304232
683,journals/tods/ChakrabartiKMP02,304232
684,conf/sigmod/Dullmann99,304229
685,conf/sigmod/Mohan99,304230
686,conf/vldb/MohanBWSZ00,304230
687,conf/sigmod/AgrawalCN01,304245
688,conf/sigmod/ChaudhuriN98a,304245
689,conf/vldb/ChaudhuriN97,304245
690,conf/vldb/Campbell99,304245
691,conf/sigmod/Ojjeh99,304245
692,conf/vldb/GraefeBC98,304245
693,conf/vldb/BratsbergH01,304246
694,conf/sigmod/Whelan98,304246
695,conf/sigmod/TsueiPK97,304246
696,conf/sigmod/Ahn94,304246
697,journals/sigmod/ConradEHRSSSV97,304246
698,journals/sigmod/Widom94,304246
699,journals/sigmod/WeikumSR03,304246
700,journals/sigmod/BerraNT95,304246
701,journals/sigmod/WuY00,304246
702,conf/vldb/BamfordAP99,304246
703,conf/vldb/ZellerK02,304246
704,conf/sigmod/DoppelhammerHKK97,304246
705,journals/sigmod/FifeG03,304246
706,conf/sigmod/Rajaraman99,304246
707,conf/vldb/Graefe99,304243
708,conf/vldb/Rengarajan96,304243
709,conf/sigmod/AgrawalCN01,304243
710,conf/sigmod/ChaudhuriN98a,304243
711,conf/sigmod/Hammond99,304243
712,conf/sigmod/LarsonG03,304243
713,conf/sigmod/GorelikWD94,304243
714,conf/vldb/ChaudhuriN97,304243
715,conf/vldb/Campbell99,304243
716,conf/vldb/GraefeBC98,304243
717,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,304244
718,journals/vldb/SheikholeslamiCZ00,304244
719,conf/sigmod/Larson01,304244
720,conf/vldb/MoserKK95,304244
721,journals/sigmod/MeltonMJKSZ01,304244
722,journals/sigmod/JenningsNF98,304244
723,conf/vldb/PardonA00,304244
724,conf/sigmod/JagatheesanR03,304244
725,journals/sigmod/RafanelliBT96,304244
726,conf/vldb/Mohan96,304244
727,journals/vldb/Baumann94,304244
728,conf/sigmod/2003,304244
729,conf/vldb/FlorescuLSY99,304244
730,conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03,304244
731,journals/sigmod/DunhamH95,304244
732,journals/sigmod/ChrysanthisSZ03,304244
733,conf/sigmod/DoanDH01,304244
734,conf/sigmod/KotidisR99,304244
735,conf/sigmod/AcharyaAFZ95,304244
736,conf/sigmod/Colliat03,304244
737,journals/sigmod/GatziuJSV99,304244
738,conf/vldb/CarneyCCCLSSTZ02,304244
739,conf/vldb/Team00,304244
740,conf/vldb/BrownS95,304244
741,journals/sigmod/RosenthalSMBTL95,304244
742,conf/vldb/LuSL95,304244
743,conf/vldb/GibsonKR98,304244
744,conf/sigmod/Team99,304244
745,conf/vldb/CherniackFZ01,304244
746,journals/sigmod/LenzVJS03,304244
747,conf/vldb/Hamilton99,304244
748,journals/sigmod/TatarinovIMHSDDKMM03,304244
749,journals/sigmod/Suciu97,304244
750,conf/sigmod/Ozsu99,304244
751,conf/vldb/MuntzR94,304244
752,journals/vldb/GibsonKR00,304244
753,journals/sigmod/QuixSJ02,304244
754,journals/sigmod/RiekertMW97,304244
755,journals/sigmod/GolabO03,304244
756,conf/sigmod/KriegelMPS01,304244
757,journals/sigmod/FrewD97,304244
758,conf/sigmod/LaursenOP94,304244
759,conf/vldb/SchmidtWKCMB02,304244
760,conf/sigmod/2000,304244
761,conf/vldb/JagatheesanMPW03,304244
762,conf/vldb/Koch03,304244
763,conf/sigmod/2002,304244
764,conf/sigmod/BryanMCLG94,304244
765,journals/vldb/AbadiCCCCLSTZ03,304244
766,conf/sigmod/Kennamer98,304244
767,journals/sigmod/WenLMZ03,304244
768,journals/sigmod/Chaudhri98,304244
769,journals/vldb/Sciore94,304244
770,conf/vldb/HageJPST03,304244
771,conf/sigmod/WynblattN01,304244
772,conf/sigmod/Gal00,304244
773,journals/sigmod/McHughAGQW97,304244
774,conf/vldb/Deshpande00,304244
775,conf/sigmod/Team02,304244
776,journals/sigmod/RoddickABDEGHLMMMW00,304244
777,journals/sigmod/HuangKL02,304244
778,journals/sigmod/OoiST03,304244
779,conf/vldb/BaumannFRW97,304244
780,conf/vldb/ShahDR03,304244
781,journals/tods/Keen97,304244
782,conf/vldb/WangYM97,304244
783,conf/sigmod/Meseck01,304244
784,conf/vldb/CliftonFHKLS03,304244
785,conf/vldb/ShiSZ03,304244
786,conf/vldb/AnSVKIG01,304241
787,conf/vldb/CatozziR95,304241
788,conf/sigmod/Blakeley96,304241
789,journals/sigmod/VetterliVS00,304241
790,journals/vldb/AnGSVKI02,304241
791,conf/sigmod/WhiteCF98,304241
792,conf/vldb/FlorescuKLP97,304241
793,journals/vldb/MuthOPW00,304241
794,conf/vldb/Dyreson96,304241
795,conf/vldb/BouganimNPW03,304241
796,conf/vldb/MiklauS03,304241
797,conf/sigmod/Kohler99,304241
798,conf/sigmod/ReinwaldP98,304241
799,conf/sigmod/AgrawalES03,304241
800,conf/sigmod/SzalayGTKMRSv02,304241
801,conf/sigmod/BlakeleyP98,304241
802,conf/sigmod/LiVCAHMWBCHIKSS99,304241
803,journals/sigmod/RiekertMW97,304241
804,journals/sigmod/BallMRZ02,304241
805,conf/sigmod/LaursenOP94,304241
806,journals/sigmod/TomasicS97,304241
807,conf/sigmod/BlakeleyD00,304241
808,journals/sigmod/BaaderJN97,304241
809,conf/vldb/Sarawagi02,304241
810,conf/vldb/RantzauCHM02,304241
811,journals/sigmod/McHughW97,304241
812,conf/vldb/RothOH99,304241
813,conf/vldb/KounevB02,304241
814,journals/sigmod/DoanPSB97,304241
815,conf/vldb/ViverosNR96,304241
816,conf/vldb/BouganimP02,304241
817,conf/vldb/FaloutsosJS97,304241
818,journals/sigmod/OoiST03,304241
819,journals/sigmod/FininJ02,304241
820,conf/vldb/MuthOPW98,304241
821,conf/sigmod/IvesLPST00,304241
822,conf/vldb/WangYM97,304241
823,journals/sigmod/NobleS95,304241
824,conf/sigmod/Greer99,304242
825,conf/vldb/WuYCT95,304239
826,conf/sigmod/Team95a,304239
827,conf/vldb/BaulierBGJGKKMMNNRSS98,304239
828,conf/sigmod/BerchtoldK98,304239
829,journals/sigmod/BilirisP96,304239
830,conf/vldb/AnandBH94,304239
831,journals/sigmod/TianDCZ02,304239
832,conf/vldb/CabreraRH95,304239
833,conf/vldb/HinneburgLH03,304239
834,journals/vldb/RamamrithamC96,304239
835,conf/vldb/BlottK02,304239
836,conf/sigmod/LeflerSW96,304239
837,conf/vldb/Sacks-Davis96,304239
838,conf/vldb/MohanBWSZ00,304239
839,conf/vldb/Sullivan96,304239
840,conf/vldb/MalonM97,304239
841,conf/sigmod/ParkKKLPC98,304239
842,conf/sigmod/CranorJSS03,304239
843,conf/vldb/JohnsonM98,304239
844,conf/vldb/CarinoOBS99,304239
845,journals/vldb/KrivokapicKG99,304239
846,conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99,304239
847,conf/sigmod/AntonJLPZZ02,304239
848,conf/vldb/Baru96,304239
849,conf/sigmod/CarinoKKB01,304239
850,conf/vldb/RezendeH98,304239
851,conf/vldb/LabrinidisR03,304239
852,conf/sigmod/DoppelhammerHKK97,304239
853,conf/vldb/JagadishLRSS94,304239
854,journals/sigmod/RisheSBDOALOSS95,304239
855,journals/tods/Keen97,304239
856,journals/sigmod/BurtonM98,304239
857,conf/vldb/SchindlerAG03,304239
858,journals/vldb/SaltenisJ02,304240
859,conf/vldb/QianZXP03,304240
860,conf/vldb/BliujuteJSS98,304240
861,conf/vldb/PossP03,304240
862,conf/sigmod/KanthRSB99,304240
863,conf/sigmod/LaursenOP94,304240
864,conf/sigmod/KanthRA02,304240
865,conf/sigmod/AggarwalWY99,304240
866,journals/vldb/SakuraiYUK02,304240
867,conf/vldb/DattaRT99,304240
868,conf/vldb/LiM01,304240
869,conf/vldb/CooperSFHS01,304220
870,journals/sigmod/GalianoM03,304220
871,conf/sigmod/NestorovAM98,304220
872,conf/sigmod/QuassWGHLMNRRAUW96,304220
873,conf/sigmod/BabyCY01,304220
874,journals/sigmod/NestorovAM97,304220
875,conf/vldb/DyresonBJ99,304220
876,conf/sigmod/PapakonstantinouV99,304220
877,conf/vldb/Chakrabarti02,304220
878,journals/sigmod/Suciu97,304220
879,conf/sigmod/PapakonstantinouPV02,304220
880,journals/sigmod/Cardelli01,304220
881,conf/sigmod/Adelberg98,304220
882,journals/sigmod/BergamaschiCV99,304220
883,journals/sigmod/BunemanFSW01,304220
884,journals/tods/Suciu02,304220
885,conf/vldb/AbrolLMMMRTWZ01,304220
886,journals/sigmod/AtzeniMM97,304220
887,journals/vldb/BunemanFS00,304220
888,journals/sigmod/McHughW97,304220
889,conf/vldb/AbiteboulMRVW98,304220
890,conf/vldb/BouganimCDDGS99,304220
891,journals/sigmod/McHughAGQW97,304220
892,conf/vldb/BergerBSW03,304220
893,conf/sigmod/DeutschFS99,304220
894,conf/sigmod/Keim99,304219
895,journals/vldb/SheikholeslamiCZ00,304219
896,conf/vldb/HristidisGP03,304219
897,conf/sigmod/ZhangRL96,304219
898,conf/vldb/KornSFSP96,304219
899,conf/sigmod/KanthAS98,304219
900,conf/sigmod/FaginKS03,304219
901,conf/vldb/Faloutsos02,304219
902,conf/vldb/CiacciaPZ97,304219
903,conf/sigmod/BerchtoldBBKK97,304219
904,conf/sigmod/KriegelBKPS03,304219
905,journals/sigmod/PaepckeGRC00,304219
906,conf/sigmod/NatsevRS99,304219
907,conf/sigmod/CorralMTV00,304219
908,conf/vldb/GionisIM99,304219
909,conf/sigmod/OhHP00,304219
910,conf/vldb/PapadiasZMT03,304219
911,conf/vldb/OoiGT98,304219
912,conf/sigmod/GuhaRS98,304219
913,journals/vldb/JiangE98,304219
914,journals/vldb/NanopoulosM02,304219
915,conf/vldb/SavasereON95,304219
916,conf/vldb/AshwinGG02,304219
917,conf/sigmod/HjaltasonS98,304219
918,conf/vldb/SeidlK97,304219
919,journals/vldb/OoiHLT96,304219
920,conf/vldb/GoldmanSVG98,304219
921,journals/tods/HjaltasonS03,304219
922,conf/vldb/LeslieJBY95,304219
923,journals/sigmod/Wiegand03,304219
924,conf/sigmod/WangSSZZW00,304219
925,conf/sigmod/AgichteinG03,304219
926,journals/tods/DattaVCK99,304219
927,conf/sigmod/VriesMNK02,304219
928,conf/vldb/KahveciS01,304219
929,conf/vldb/BalminHKPSW03,304219
930,conf/vldb/HristidisP02,304219
931,conf/vldb/MengLYWCR98,304219
932,journals/tods/HjaltasonS99,304219
933,conf/sigmod/AgrawalCD02,304219
934,conf/vldb/NgH94,304219
935,conf/sigmod/YuMWL01,304219
936,conf/vldb/SakuraiYKU01,304219
937,conf/vldb/OzsuLON01,304219
938,conf/vldb/AgrawalLSS95,304219
939,conf/sigmod/BerchtoldK97,304219
940,conf/sigmod/Cohen98,304219
941,journals/tods/BozkayaO99,304219
942,conf/vldb/SheikholeslamiCZ98,304219
943,conf/sigmod/AcharyaPR99,304219
944,conf/vldb/SreenathS94,304219
945,conf/vldb/StolteA02,304219
946,conf/sigmod/BrinkhoffKSS94a,304219
947,conf/vldb/SistlaYLL95,304219
948,conf/vldb/XieH94,304219
949,conf/vldb/DesslochM97,304219
950,journals/vldb/SaltenisJ02,304218
951,conf/sigmod/WangWYY02,304218
952,conf/vldb/ShaferA97,304218
953,conf/sigmod/ZhangRL96,304218
954,conf/vldb/QianZXP03,304218
955,conf/vldb/WaasCB01,304218
956,journals/sigmod/GunopulosK01,304218
957,conf/vldb/Faloutsos02,304218
958,conf/vldb/CiacciaPZ97,304218
959,journals/vldb/MuthOPW00,304218
960,conf/sigmod/PalmerF00,304218
961,conf/vldb/BliujuteJSS98,304218
962,journals/vldb/NanopoulosM02,304218
963,conf/sigmod/KanthRSB99,304218
964,conf/vldb/CarneyCCCLSSTZ02,304218
965,conf/vldb/KornLKF98,304218
966,journals/vldb/WangW01,304218
967,conf/sigmod/GunopulosD01,304218
968,conf/vldb/MedianoCD94,304218
969,conf/sigmod/BrinMUT97,304218
970,conf/vldb/ChakrabartiM00,304218
971,journals/vldb/AbadiCCCCLSTZ03,304218
972,conf/sigmod/BohmBKK01,304218
973,conf/sigmod/AggarwalWY99,304218
974,journals/vldb/SakuraiYUK02,304218
975,conf/sigmod/WangPFY03,304218
976,conf/vldb/DattaRT99,304218
977,conf/vldb/OoiYTJ01,304218
978,conf/sigmod/CarinoKKB01,304218
979,journals/tods/BozkayaO99,304218
980,conf/sigmod/PadmanabhanBMCH03,304218
981,conf/vldb/MuthOPW98,304218
982,conf/vldb/LiM01,304218
983,conf/sigmod/Keim99,304217
984,conf/vldb/KornSFSP96,304217
985,conf/sigmod/KanthAS98,304217
986,journals/vldb/BerchtoldKK97,304217
987,conf/sigmod/BerchtoldBBKK97,304217
988,conf/sigmod/NatsevRS99,304217
989,journals/vldb/ChuIT94,304217
990,journals/vldb/OoiTCH98,304217
991,conf/sigmod/GuhaRS98,304217
992,conf/vldb/AmirKN01,304217
993,conf/vldb/SavasereON95,304217
994,conf/vldb/GuntzerBK00,304217
995,conf/vldb/SeidlK97,304217
996,conf/sigmod/ChangC01,304217
997,conf/sigmod/LiCHH97,304217
998,journals/tods/DattaVCK99,304217
999,journals/vldb/ZezulaSAR98,304217
1000,conf/sigmod/BohmBKK01,304217
1001,conf/sigmod/LiBCS00,304217
1002,conf/vldb/OzsuLON01,304217
1003,conf/vldb/AgrawalLSS95,304217
1004,conf/sigmod/Cohen98,304217
1005,journals/sigmod/KaradimitriouT97,304217
1006,conf/vldb/ChaudhuriS01,304217
1007,conf/vldb/SistlaYLL95,304217
1008,conf/sigmod/KimC03,304217
1009,conf/sigmod/LabioYG99,304216
1010,journals/sigmod/DAndreaJ96,304215
1011,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,304215
1012,journals/sigmod/FernandezFLS97,304215
1013,conf/sigmod/Larson01,304215
1014,conf/sigmod/TheodoulidisAACKS94,304215
1015,conf/vldb/MoserKK95,304215
1016,conf/vldb/WuYCT95,304215
1017,conf/sigmod/IvesFFLW99,304215
1018,conf/vldb/HeymannTKWRMF02,304215
1019,journals/sigmod/MeltonMJKSZ01,304215
1020,conf/sigmod/FernandezFKLS98,304215
1021,conf/vldb/AnanthakrishnaCG02,304215
1022,conf/vldb/QianZXP03,304215
1023,conf/vldb/RamanRH99,304215
1024,conf/vldb/PardonA00,304215
1025,journals/vldb/CandanLS00,304215
1026,conf/sigmod/ZaianeHLCC98,304215
1027,journals/sigmod/Roussopoulos98,304215
1028,conf/sigmod/JagatheesanR03,304215
1029,journals/sigmod/SouzaS99,304215
1030,conf/vldb/ZengBNN01,304215
1031,journals/sigmod/RafanelliBT96,304215
1032,conf/vldb/Mohan96,304215
1033,conf/vldb/JagadishLS99,304215
1034,journals/vldb/Baumann94,304215
1035,conf/sigmod/2003,304215
1036,conf/vldb/FlorescuLSY99,304215
1037,journals/vldb/FiebigHKMNSW02,304215
1038,journals/vldb/OzsuPSILM95,304215
1039,conf/vldb/BunemanDHOW95,304215
1040,conf/vldb/NarayananS01,304215
1041,conf/vldb/MiningGroup96,304215
1042,journals/tods/KotidisR01,304215
1043,conf/vldb/AnandBH94,304215
1044,conf/sigmod/FernandezFKLS97,304215
1045,conf/vldb/LiRS99,304215
1046,journals/sigmod/DunhamH95,304215
1047,journals/sigmod/ChrysanthisSZ03,304215
1048,conf/sigmod/MeccaAMMS98,304215
1049,conf/vldb/YangKL97,304215
1050,conf/sigmod/KotidisR99,304215
1051,conf/sigmod/AcharyaAFZ95,304215
1052,conf/vldb/CochinwalaB94,304215
1053,conf/sigmod/Colliat03,304215
1054,journals/sigmod/GatziuJSV99,304215
1055,conf/vldb/CarneyCCCLSSTZ02,304215
1056,conf/sigmod/DeolaseeKPRS01,304215
1057,conf/vldb/Team00,304215
1058,conf/vldb/BrownS95,304215
1059,journals/sigmod/RosenthalSMBTL95,304215
1060,journals/vldb/ChandrasekaranF03,304215
1061,conf/sigmod/ZhouLP99,304215
1062,conf/sigmod/Team99,304215
1063,conf/vldb/CherniackFZ01,304215
1064,journals/sigmod/LenzVJS03,304215
1065,journals/tods/RaschidL96,304215
1066,conf/vldb/Hamilton99,304215
1067,journals/sigmod/TatarinovIMHSDDKMM03,304215
1068,journals/sigmod/Suciu97,304215
1069,conf/sigmod/Ozsu99,304215
1070,conf/sigmod/LiVCAHMWBCHIKSS99,304215
1071,journals/sigmod/QuixSJ02,304215
1072,conf/vldb/May01,304215
1073,conf/sigmod/RodriguezR00,304215
1074,journals/sigmod/RiekertMW97,304215
1075,conf/sigmod/HungYK96,304215
1076,conf/vldb/DoDJJR98,304215
1077,journals/sigmod/ACT-NET96,304215
1078,journals/sigmod/GolabO03,304215
1079,conf/sigmod/KriegelMPS01,304215
1080,journals/sigmod/FrewD97,304215
1081,conf/vldb/SchmidtWKCMB02,304215
1082,conf/vldb/Suciu96,304215
1083,journals/sigmod/TaninBS96,304215
1084,conf/sigmod/BrinMUT97,304215
1085,conf/sigmod/2000,304215
1086,conf/vldb/JagatheesanMPW03,304215
1087,conf/sigmod/RiedelFGN00,304215
1088,conf/sigmod/BabuGR01,304215
1089,conf/sigmod/2002,304215
1090,conf/vldb/CandanALPH02,304215
1091,conf/vldb/ShahRS02,304215
1092,journals/sigmod/LeeF01,304215
1093,conf/sigmod/BryanMCLG94,304215
1094,journals/vldb/AbadiCCCCLSTZ03,304215
1095,journals/vldb/LaurentLSV01,304215
1096,conf/sigmod/Kennamer98,304215
1097,journals/vldb/WhangKW94,304215
1098,conf/sigmod/DreyerDS95,304215
1099,conf/sigmod/HanKS97,304215
1100,conf/sigmod/WangPFY03,304215
1101,conf/sigmod/GillmannWSWW00,304215
1102,conf/vldb/StohrR01,304215
1103,conf/vldb/StohrMR00,304215
1104,journals/sigmod/WenLMZ03,304215
1105,journals/sigmod/Hoffner03,304215
1106,conf/vldb/DattaRT99,304215
1107,conf/vldb/RothOH99,304215
1108,journals/sigmod/Chaudhri98,304215
1109,conf/vldb/SchaeferBBJ00,304215
1110,journals/vldb/Sciore94,304215
1111,conf/vldb/HageJPST03,304215
1112,conf/sigmod/WynblattN01,304215
1113,conf/sigmod/Gal00,304215
1114,conf/sigmod/VossenW99,304215
1115,journals/sigmod/Palpanas00,304215
1116,journals/sigmod/McHughAGQW97,304215
1117,conf/vldb/Deshpande00,304215
1118,conf/vldb/RamanH01,304215
1119,journals/sigmod/Sidell96,304215
1120,conf/vldb/ViverosNR96,304215
1121,conf/sigmod/AdelbergGW97,304215
1122,conf/sigmod/JarkeQCLFLVV00,304215
1123,journals/sigmod/RoddickABDEGHLMMMW00,304215
1124,journals/sigmod/HuangKL02,304215
1125,journals/sigmod/OoiST03,304215
1126,conf/sigmod/AgrawalASY97,304215
1127,conf/vldb/BaumannFRW97,304215
1128,conf/sigmod/Meseck01,304215
1129,conf/vldb/CliftonFHKLS03,304215
1130,journals/tods/CuiWW00,304215
1131,conf/sigmod/HanPDW01,304214
1132,conf/sigmod/VitterW99,304214
1133,conf/vldb/XinHLW03,304214
1134,conf/vldb/RossS97,304214
1135,conf/sigmod/BeyerR99,304214
1136,conf/sigmod/MayrS99,304213
1137,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,304228
1138,conf/sigmod/Larson01,304228
1139,conf/vldb/MoserKK95,304228
1140,journals/sigmod/MeltonMJKSZ01,304228
1141,conf/vldb/PardonA00,304228
1142,conf/sigmod/Whelan98,304228
1143,conf/sigmod/JagatheesanR03,304228
1144,conf/vldb/Novaretti01,304228
1145,journals/sigmod/RafanelliBT96,304228
1146,conf/vldb/Mohan96,304228
1147,journals/vldb/Baumann94,304228
1148,conf/sigmod/2003,304228
1149,conf/vldb/FlorescuLSY99,304228
1150,conf/sigmod/Ahn94,304228
1151,journals/sigmod/DunhamH95,304228
1152,journals/vldb/DesslochHMMT98,304228
1153,journals/sigmod/ChrysanthisSZ03,304228
1154,conf/sigmod/AdamY98,304228
1155,conf/sigmod/KotidisR99,304228
1156,conf/sigmod/AcharyaAFZ95,304228
1157,conf/sigmod/Colliat03,304228
1158,journals/sigmod/GatziuJSV99,304228
1159,conf/vldb/CarneyCCCLSSTZ02,304228
1160,conf/vldb/Team00,304228
1161,conf/vldb/BrownS95,304228
1162,journals/sigmod/RosenthalSMBTL95,304228
1163,conf/sigmod/Team99,304228
1164,conf/vldb/CherniackFZ01,304228
1165,journals/sigmod/LenzVJS03,304228
1166,journals/sigmod/Badia02,304228
1167,conf/vldb/AgrawalSX02,304228
1168,journals/tods/SistlaWYS98,304228
1169,conf/vldb/Hamilton99,304228
1170,journals/sigmod/TatarinovIMHSDDKMM03,304228
1171,journals/sigmod/Suciu97,304228
1172,conf/sigmod/Ozsu99,304228
1173,journals/sigmod/Domingo-FerrerH98,304228
1174,conf/vldb/BrodieC99,304228
1175,journals/sigmod/QuixSJ02,304228
1176,journals/sigmod/RiekertMW97,304228
1177,conf/vldb/DoDJJR98,304228
1178,journals/sigmod/GolabO03,304228
1179,conf/sigmod/KriegelMPS01,304228
1180,journals/sigmod/FrewD97,304228
1181,conf/vldb/SchmidtWKCMB02,304228
1182,conf/sigmod/2000,304228
1183,conf/vldb/JagatheesanMPW03,304228
1184,conf/sigmod/2002,304228
1185,conf/sigmod/BryanMCLG94,304228
1186,journals/vldb/AbadiCCCCLSTZ03,304228
1187,conf/sigmod/Kennamer98,304228
1188,conf/sigmod/Maguire01,304228
1189,journals/sigmod/Chaudhri98,304228
1190,journals/vldb/Sciore94,304228
1191,conf/vldb/HageJPST03,304228
1192,conf/sigmod/KementsietsidisAM03,304228
1193,journals/sigmod/MeltzerC98,304228
1194,conf/sigmod/WynblattN01,304228
1195,conf/sigmod/Gal00,304228
1196,conf/vldb/AbiteboulACEMM99,304228
1197,conf/vldb/Tygar98,304228
1198,journals/sigmod/McHughAGQW97,304228
1199,journals/sigmod/FifeG03,304228
1200,conf/vldb/Deshpande00,304228
1201,journals/sigmod/RoddickABDEGHLMMMW00,304228
1202,journals/sigmod/HuangKL02,304228
1203,journals/sigmod/OoiST03,304228
1204,conf/vldb/BaumannFRW97,304228
1205,conf/sigmod/Meseck01,304228
1206,conf/vldb/CliftonFHKLS03,304228
1207,journals/sigmod/Datta94,304228
1208,journals/sigmod/Ouksel02,304227
1209,conf/sigmod/GarofalakisRRS99,304227
1210,conf/vldb/OhuraTPK02,304227
1211,journals/sigmod/BuchnerM98,304227
1212,conf/sigmod/LacroixSC98,304227
1213,journals/tods/ChoG03,304227
1214,conf/vldb/SeligmanBNSW95,304227
1215,conf/sigmod/ShashaB02a,304226
1216,conf/sigmod/Seshadri99,304226
1217,conf/sigmod/DattaDRTV01,304225
1218,journals/sigmod/KantM00,304225
1219,conf/vldb/DattaDTVRF01,304225
1220,conf/sigmod/DattaDTVSR02,304225
1221,journals/sigmod/ButtlerCCFHLPRX02,304225
1222,conf/vldb/CandanALPH02,304225
1223,conf/sigmod/WangPFY03,304225
1224,journals/sigmod/BusslerFM02,304225
1225,journals/vldb/DattaDVRN01,304225
1226,conf/sigmod/GoldmanW00,304225
1227,journals/sigmod/LabrinidisR00,304225
1228,conf/sigmod/ButtlerLPP01,304225
1229,conf/sigmod/DavulcuFKR99,304225
1230,conf/sigmod/CandanLLHA01,304225
1231,journals/sigmod/ReichB98,304225
1232,conf/sigmod/BorkarDS01,304224
1233,journals/vldb/ChakrabartiDAR98,304224
1234,conf/sigmod/GravanoGT94,304224
1235,journals/vldb/AlbanoGO95,304224
1236,conf/sigmod/WangZS95,304224
1237,conf/vldb/Blum99,304224
1238,journals/sigmod/Loeffen94,304224
1239,conf/vldb/HaasB03,304224
1240,conf/sigmod/HanFHCC94,304224
1241,conf/vldb/MengLYWCR98,304224
1242,conf/sigmod/CallanCD99,304224
1243,conf/sigmod/YuMWL01,304224
1244,conf/sigmod/WangSCRZP97,304224
1245,conf/vldb/StanoiRAA01,304224
1246,conf/vldb/ChakrabartiDAR97,304224
1247,journals/sigmod/PourabbasR02,304224
1248,journals/sigmod/VassiliadisS99,304224
1249,conf/vldb/HanF95,304224
1250,conf/sigmod/EmbleyJN99,304223
