int_id,ext_id,title,SKU,price,is_discounted,category,company_struct,company_free,brand,weight,length,width,height,fabrics,colors,materials
149,3256695,Peg Perego Pliko Mini Stroller in House,42867760,299.99,False,Strollers / Lightweight Strollers,Peg Perego,Peg Perego,, 13.5 lb.,"13""","13.5""","37.5""",,,
150,3277479,Cybex Agis M-Air 3 Stroller in Moon Dust,44795023,259.99,False,Strollers / Lightweight Strollers,Cybex,Cybex,Agis,,"38""","22""","41""",,,
151,1044077181,Summer Infant 3D Flip Convenience Stroller in Black,44077181,129.99,False,Strollers / Lightweight Strollers,Summer Infant,Summer Infant,,14 lb.,"27""","18""","43""",,,aluminum
152,1043516667,Baby Jogger Vue Lite Stroller in Citrus,43516667,179.99,False,Strollers / Lightweight Strollers,Baby Jogger,Baby Jogger,Vue, 14 lb.,"32.5""","19.75""","41.75""",,,aluminum
153,1043679461,Summer Infant 3D-one Convenience Stroller in Solar Orange,43679461,129.99,False,Strollers / Lightweight Strollers,Summer Infant,Summer Infant,,16 lb.,"43""","18""","27""",,,aluminum
154,1044127190,Jane Nanuq Lightweight Umbrella Stroller in Klein,44127190,249.99,False,Strollers / Lightweight Strollers,Jane,,, 13.9 lb.,"32""","19""","43""",,,aluminum
155,1042770671,Joovy Groove Ultralight Umbrella Stroller in Jade,42770671,189.99,False,Strollers / Lightweight Strollers,Joovy,Joovy,, 13.9 pounds,"30.5""","20.75""","42.5""",polyester,,aluminum
156,1044839727,Inglesina Net Stroller in Paprika,44839727,149.99,False,Strollers / Lightweight Strollers,Inglesina,,, 11.2 lb.,"29""","18.5""","43""",polyester,,
157,1017504371,Chicco Liteway Stroller in Romantic,17504371,139.99,False,Strollers / Lightweight Strollers,Chicco,Chicco,,17 pounds.,,,,,,aluminum
158,1044131371,Chicco Liteway Plus 15 Stroller in Blue/Grey,44131371,179.99,False,Strollers / Lightweight Strollers,Chicco,Chicco,Liteway,,"35""","19""","40""",,,aluminum
159,1043516650,Baby Jogger Vue Lite Stroller in Aqua,43516650,179.99,False,Strollers / Lightweight Strollers,Baby Jogger,Baby Jogger,Vue, 14 lb.,"32.5""","19.75""","41.75""",,,aluminum
160,1043679454,Summer Infant 3D-one Convenience Stroller in Brilliant Green,43679454,129.99,False,Strollers / Lightweight Strollers,Summer Infant,Summer Infant,,16 lb.,"43""","18""","27""",,,aluminum
161,1043107155,Britax B-Agile 3 Stroller in Black,43107155,269.99,False,Strollers / Lightweight Strollers,Britax,Britax,,,"38.25""","22.75""","40.5""",,,aluminum
162,1044839710,Inglesina Net Stroller in Black,44839710,149.99,False,Strollers / Lightweight Strollers,Inglesina,,, 11.2 lb.,"29""","18.5""","43""",polyester,,
163,1042327783,Maclaren Quest Stroller in Black/Champagne,42327783,289.99,False,Strollers / Lightweight Strollers,Maclaren,Maclaren,, 14.1 lb.,"31""","18.7""","41.8""",,,aluminum
164,1042466871,Mountain Buggy Nano Stroller in Navy,42466871,249.99,False,Strollers / Lightweight Strollers,Mountain Buggy,Mountain Buggy,, 13 pounds,"33""","22""","39""",,,aluminum
165,1044438104,Kolcraft Cloud 2015 Umbrella Stroller in Green/Black,44438104,39.99,False,Strollers / Lightweight Strollers,Kolcraft,Kolcraft,, 11.4 lb.,"9.5""","10""","42.5""",,,aluminum
166,1043606214,Chicco Echo Stroller in Dragonfruit,43606214,99.99,False,Strollers / Lightweight Strollers,Chicco,Chicco,Echo,17 lb.,"33""","19""","42""",,,
167,1043606207,Chicco Echo Stroller in Garnet,43606207,99.99,False,Strollers / Lightweight Strollers,Chicco,Chicco,Echo,17 lb.,"33""","19""","42""",,,
168,1043606191,Chicco Echo Stroller in Turquoise,43606191,99.99,False,Strollers / Lightweight Strollers,Chicco,Chicco,Echo,17 lb.,"33""","19""","42""",,,
169,1043606184,Chicco Echo Stroller in Coal,43606184,99.99,False,Strollers / Lightweight Strollers,Chicco,Chicco,Echo,17 lb.,"33""","19""","42""",,,
170,3264110,Inglesina Quad Stroller in Sahara,43783359,599.99,False,Strollers / Full Size Strollers,Inglesina,,,26.45 lb.,"38.5""","24""","43""",polyester,,aluminum
171,3259018,UPPAbaby 2015 CRUZ Stroller in Maeve,43209309,499.99,False,Strollers / Full Size Strollers,UPPAbaby,UPPAbaby,, 22 lb. (frame: 16.5 lb. plus seat: 5.5 lb.),"37""","22.25""","39.5""",,,aluminum
172,3247236,Baby Jogger City Select Single Stroller in Onyx,42073840,499.99,False,Strollers / Full Size Strollers,Baby Jogger,Baby Jogger,,28 lbs.,"43.5""","25.75""","38.5""",,black,aluminum
173,3264111,Inglesina Quad Stroller in Sand,43783366,599.99,False,Strollers / Full Size Strollers,Inglesina,,,26.45 lb.,"38.5""","24""","43""",polyester,,aluminum
174,1017957511,Simmons  Tour Buggy Stroller with Reversible Seat,17957511,269.99,False,Strollers / Full Size Strollers,Simmons,Simmons,,29 lb.,"1/4""","1/2""","1/2""",,,
175,3259020,UPPAbaby 2015 CRUZ Stroller in Pascal,43209316,529.99,False,Strollers / Full Size Strollers,UPPAbaby,UPPAbaby,, 22 lb. (frame: 16.5 lb. plus seat: 5.5 lb.),"37""","22.25""","39.5""",,,aluminum
176,3257583,guzzie+Guss Connec+ +3 Stroller in Stripe,42959908,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,guzzie+Guss Connec+,guzzie+Guss Connec+,32 lb.,"36""","27""","42""",,,
177,3247297,Baby Jogger City Mini Single Stroller in Black/Grey,42074113,249.99,False,Strollers / Full Size Strollers,Baby Jogger,Baby Jogger,City Mini, 16.8 lb.,,,,,,
178,3264113,Inglesina Trilogy Stroller in Jeans,43783397,499.99,False,Strollers / Full Size Strollers,Inglesina,,,21.5 lb.,"42""","32.7""","22.2""",polyester,,aluminum
179,1044061753,Peg-Perego Book Pop-Up Stroller in Circles Choco,44061753,849.99,False,Strollers / Full Size Strollers,Peg Perego,,, 17.6 lb.,"15.25""","33""",,leather,,
180,1041757987,phil&teds Smart Compact Buggy Stroller in Black,41757987,299.99,False,Strollers / Full Size Strollers,Phil & Teds,phil&teds,Smart,18 lbs.,,,,,,
181,1017957520,Simmons  Tour Buggy LX Stroller with Reversible Seat,17957520,289.99,False,Strollers / Full Size Strollers,Simmons,Simmons,,29 lb.,"1/4""","1/2""","1/2""",,,
182,3259021,UPPAbaby 2015 CRUZ Stroller in Samantha,43209323,529.99,False,Strollers / Full Size Strollers,UPPAbaby,UPPAbaby,, 22 lb. (frame: 16.5 lb. plus seat: 5.5 lb.),"37""","22.25""","39.5""",,,aluminum
183,3257584,guzzie+Guss Connec+ +4 Stroller in Black,42959946,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,guzzie+Guss Connec+,guzzie+Guss Connec+,33 lb.,"36""","26""","44""",,,
184,3259000,UPPAbaby 2015 VISTA Stroller in Denny,43209194,819.99,False,Strollers / Full Size Strollers,UPPAbaby,UPPAbaby,, 27.5 lb. (frame and seat); 28.5 lb. (frame and bassinet),"37""","26.5""","39.5""",,,aluminum
185,1044201302,Stokke Trailz Stroller in Black,44201302,1,False,Strollers / Full Size Strollers,Stokke,Stokke,Trailz, 30 lb.,"37.6""","24.4""","50""",,,aluminum
186,3247351,Baby Jogger City Mini Single 4 Wheel Stroller in Black/Grey,42074175,259.99,False,Strollers / Full Size Strollers,Baby Jogger,Baby Jogger,,,,,,,,
187,1042980230,Stokke Scoot Stroller in Slate Blue,42980230,499.99,True,Strollers / Full Size Strollers,Stokke,Stokke,Scoot,28 lb.,"30.7""","21.6""",L,,,
188,3260024,Quinny Buzz Xtra 15 Stroller in Rocking Black,43309870,479.99,True,Strollers / Full Size Strollers,Quinny,Quinny,Buzz, 25 lb.,"33.46""","25.2""","37.8-41.3""",,,aluminum
189,3264114,Inglesina Trilogy Stroller in Juta,43783403,499.99,False,Strollers / Full Size Strollers,Inglesina,,,21.5 lb.,"42""","32.7""","22.2""",polyester,,aluminum
190,3247705,Baby Jogger City Elite Single Stroller in Black,42074274,399.99,False,Strollers / Full Size Strollers,Baby Jogger,Baby Jogger,, 26.5 lb.,"33.5""","26.5""","14""",,,
191,1041757994,phil&teds Smart Compact Buggy Bundle in Black,41757994,399.99,False,Strollers / Full Size Strollers,Phil & Teds,phil&teds,Smart,18 lbs.,,,,,,
192,1041510261,Mountain Buggy Cosmopolitan Buggy in Chilli,41510261,549.99,False,Strollers / Full Size Strollers,Mountain Buggy,Mountain Buggy,, 26 lb.,,,,cotton,,
193,3257585,guzzie+Guss Connec+v +4 Stroller in Blue,42959977,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,,,33 lb.,"36""","26""","44""",,,
194,3259001,UPPAbaby 2015 VISTA Stroller in Georgie,43209200,859.99,False,Strollers / Full Size Strollers,UPPAbaby,UPPAbaby,, 27.5 lb. (frame and seat); 28.5 lb. (frame and bassinet),"37""","26.5""","39.5""",,blue,aluminum
195,1040495866,phil&teds Dot Stroller in Red,40495866,449.99,False,Strollers / Full Size Strollers,Phil & Teds,phil&teds,, 25 lb.,,,,,,
196,3252691,Stroll Air CosmoS Single Stroller in Black,42607830,499.99,False,Strollers / Full Size Strollers,Stroll Air,Stroll Air,,20 lb.,,,,,,aluminum
197,1042643555,babyroues letour lux II classique Bassinet and Stroller Silver Frame System in Lizard Cocoa,42643555,579.99,False,Strollers / Full Size Strollers,BabyRoues,,, 20 pounds,,,,,,aluminum
198,1044201319,Stokke Trailz Stroller in Red,44201319,1,False,Strollers / Full Size Strollers,Stokke,Stokke,Trailz, 30 lb.,"37.6""","24.4""","50""",,,aluminum
199,1042980247,Stokke Scoot Stroller in Red,42980247,599.99,False,Strollers / Full Size Strollers,Stokke,Stokke,Scoot,28 lb.,"30.7""","21.6""",L,,,
200,1042643609,babyroues letour lux II classique Bassinet and Stroller Black Frame System in Croco Black,42643609,579.99,False,Strollers / Full Size Strollers,BabyRoues,,, 20 pounds,,,,,black,aluminum
201,3264117,Inglesina Trilogy Stroller in Positano,43783410,499.99,False,Strollers / Full Size Strollers,Inglesina,,,21.5 lb.,"42""","32.7""","22.2""",polyester,,aluminum
202,3247708,Baby Jogger City Elite Single Stroller in Red,42074298,399.99,False,Strollers / Full Size Strollers,Baby Jogger,Baby Jogger,City Elite, 26.5 lb.,,,,plush,,
203,3252641,BOB Motion Stroller in Orange,42512400,349.99,False,Strollers / Full Size Strollers,BOB Strollers,BOB,, 23 lb.,"38""","21.8""","42""",,,aluminum
204,3257589,guzzie+Guss Connec+ +4 Stroller in Stripe,42959960,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,guzzie+Guss Connec+,guzzie+Guss Connec+,33 lb.,"36""","26""","44""",,,
205,1041510278,Mountain Buggy Cosmopolitan Buggy in Stone,41510278,499.99,False,Strollers / Full Size Strollers,Mountain Buggy,Mountain Buggy,, 26 lb.,,,,cotton,,
206,1040495804,phil&teds Navigator 2012 Go Everywhere in Line in Golden Kiwi,40495804,499.99,False,Strollers / Full Size Strollers,Phil & Teds,phil&teds,Navigator, 26 lb.,,,,,,plastic
207,3257586,guzzie+Guss Connec+ +4 Stroller in Purple,42959953,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,guzzie+Guss Connec+,guzzie+Guss Connec+,33 lb.,"36""","26""","44""",,,
208,1044322427,Bugaboo Cameleon3 2015 Classic Collection Complete Stroller in Navy,44322427,1,False,Strollers / Full Size Strollers,Bugaboo,,,,"35""","24""","44.5""",,,aluminum
209,3259002,UPPAbaby 2015 VISTA Stroller in Jake,43209217,859.99,False,Strollers / Full Size Strollers,UPPAbaby,UPPAbaby,, 27.5 lb. (frame and seat); 28.5 lb. (frame and bassinet),"37""","26.5""","39.5""",,,aluminum
210,1040495880,phil&teds Dot Stroller in Green Apple,40495880,449.99,False,Strollers / Full Size Strollers,Phil & Teds,phil&teds,, 25 lb.,,,,,,
211,3259006,UPPAbaby 2015 VISTA Stroller in Taylor,43209248,819.99,False,Strollers / Full Size Strollers,UPPAbaby,UPPAbaby,, 27.5 lb. (frame and seat); 28.5 lb. (frame and bassinet),"37""","26.5""","39.5""",,,aluminum
212,3277504,Cybex Eternis M4 Stroller in Grape Juice,44795115,369.99,False,Strollers / Full Size Strollers,Cybex,Cybex,Eternis,,"34""","22""","40""",,,
213,1041524619,Quinny Zapp Xtra with Folding Seat in Pink Precious,41524619,279.99,True,Strollers / Full Size Strollers,Quinny,Quinny,Zapp Xtra,just 19.5 lb.,,,,,,aluminum
214,1043871926,Peg Perego Booklet Stroller in Fleur,43871926,349.99,False,Strollers / Full Size Strollers,Peg Perego,Peg Perego,, 19.6 lb.,"38.5""","21.5""","40.75""",polyester,,aluminum
215,1042643371,babyroues letour lux II Bassinet and Stroller Frosted Silver Frame System in Mauve Leatherette,42643371,549.99,False,Strollers / Full Size Strollers,BabyRoues,,, 20 pounds,,,,,,aluminum
216,1042643425,babyroues letour lux II Bassinet and Stroller Black Frame System in Navy Leatherette,42643425,549.99,False,Strollers / Full Size Strollers,BabyRoues,,, 20 pounds,,,,,black,aluminum
217,1044756192,Mountain Buggy 2015 Swift Compact Stroller in Black,44756192,399.99,False,Strollers / Full Size Strollers,Phil & Teds,Mountain Buggy,2015 Swift, 20 lb.,"32.5""","23""","26-39""",,,aluminum
218,3252692,Stroll Air CosmoS Single Stroller in Red,42607847,499.99,False,Strollers / Full Size Strollers,Stroll Air,Stroll Air,,20 lb.,,,,,,aluminum
219,1042643517,babyroues letour lux II Bassinet and Stroller Frosted Silver Frame System in Blue Leatherette,42643517,549.99,False,Strollers / Full Size Strollers,BabyRoues,,, 20 pounds,,,,,,aluminum
220,1042643562,babyroues letour lux II classique Bassinet and Stroller Black Frame System in Lizard Cocoa,42643562,579.99,False,Strollers / Full Size Strollers,BabyRoues,,, 20 pounds,,,,,black,aluminum
221,1041276914,Mountain Buggy Mini Stroller in Black/Chilli,41276914,349.99,False,Strollers / Full Size Strollers,Mountain Buggy,Mountain Buggy,, 17 lb.,,,,,,
222,3239835,Stokke Crusi Stroller in Black Melange,41297391,1,False,Strollers / Full Size Strollers,Stokke,Stokke,Crusi,28 lbs.,,,,,,
223,1044201326,Stokke Trailz Stroller in Purple,44201326,1,False,Strollers / Full Size Strollers,Stokke,Stokke,Trailz, 30 lb.,"37.6""","24.4""","50""",,,aluminum
224,3252740,phil&teds Smart Lux Stroller in Cobalt,42617198,399.99,False,Strollers / Full Size Strollers,Phil & Teds,phil&teds,, 26.2 pounds,"43.3""","21.65""","41.3""",leather / plush,,velcro / aluminum
225,3240464,Quinny moodd Stroller in Natural Delight,40053851,559.99,True,Strollers / Full Size Strollers,Quinny,Quinny,moodd,30 lbs.,,,,,,
226,3253891,Joovy Qool Single Stroller with Graphite Grey Frame in Apple,42598053,549.99,False,Strollers / Full Size Strollers,Joovy,Joovy,, 21.5 lb.,"37""","21.5""","42""",leather,,aluminum
227,1044380175,Quinny Zapp Xtra Stroller in South Beach Blue,44380175,299.99,True,Strollers / Full Size Strollers,Quinny,Quinny,Zapp Xtra, 19.6 lb.,"31.9""","23.2""","40.1""",,,aluminum
228,1043915743,Bugaboo Buffalo Escape Stroller in Balsam Green,43915743,1,False,Strollers / Full Size Strollers,Bugaboo,,,27 lb.,"35""","23""","13.5""",cotton,green,aluminum
229,3277509,Cybex Balios M Stroller in Grape Juice,44795047,469.99,False,Strollers / Full Size Strollers,Cybex,Cybex,Balios,,"34""","23""","40""",,,
230,1042182030,Summer Infant Spectra Stroller in Jet Set,42182030,219.99,False,Strollers / Full Size Strollers,Summer Infant,Summer Infant,Spectra,"less than 20 lbs. and features a sturdy aluminum frame, convenient one-hand, self-standing fold design, and a multi-position reclining seat suitable for use by a child from birth up to 50 lbs.",,,,,,aluminum
231,3240387,Stokke Xplory Stroller in Purple,17439146,1,False,Strollers / Full Size Strollers,Stokke,Stokke,, 26.5 lb.,"29""","23""","32.5""",,,plastic / aluminum
232,3253393,Inglesina Trilogy Stroller in Caffe,42568315,499.99,False,Strollers / Full Size Strollers,Inglesina,,,21.5 lb.,"42""","32.7""","22.2""",,,aluminum
233,1042643630,babyroues letour II Bassinet and Stroller Black Frame System in Purple,42643630,499.99,False,Strollers / Full Size Strollers,BabyRoues,,, 20 pounds,,,,,black,aluminum
234,3252308,BOB Motion Stroller in Black,42512394,349.99,False,Strollers / Full Size Strollers,BOB Strollers,BOB,, 23 lb.,"38""","21.8""","42""",,,aluminum
235,3247711,Baby Jogger City Elite Single Stroller in Grey,42074304,399.99,False,Strollers / Full Size Strollers,Baby Jogger,Baby Jogger,, 26.5 lb.,"33.5""","26.5""","14""",,,
236,3257581,guzzie+Guss Connec+ +3 Stroller in Red,42959878,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,guzzie+Guss Connec+,guzzie+Guss Connec+,32 lb.,"36""","27""","42""",,,
237,3252648,BOB Motion Stroller in Navy,42512417,349.99,False,Strollers / Full Size Strollers,BOB Strollers,BOB,,,,,,,,aluminum
238,1044061739,Peg-Perego Book Pop-Up Stroller in Circles Grey,44061739,849.99,False,Strollers / Full Size Strollers,Peg Perego,,, 17.6 lb.,"15.25""","33""",,leather,,
239,3247338,Baby Jogger City Mini Single Stroller in Teal/Grey,42074151,249.99,False,Strollers / Full Size Strollers,Baby Jogger,Baby Jogger,, 16.8 lb.,"42""","24""","41.5""",,,aluminum
240,1042980216,Stokke Scoot Stroller in Black Melange,42980216,599.99,False,Strollers / Full Size Strollers,Stokke,Stokke,Scoot,28 lb.,"30.7""","21.6""",L,,,
241,3260021,Quinny Buzz Xtra 15 Stroller in Purple Pace,43309856,479.99,True,Strollers / Full Size Strollers,Quinny,Quinny,Buzz, 25 lb.,"33.46""","25.2""","37.8-41.3""",,,aluminum
242,1041510285,Mountain Buggy Cosmopolitan Buggy in Turquoise,41510285,499.99,False,Strollers / Full Size Strollers,Mountain Buggy,Mountain Buggy,, 26 lb.,,,,cotton,,
243,1040495811,phil&teds Navigator 2012 Go Everywhere in Line in Cherry,40495811,499.99,False,Strollers / Full Size Strollers,Phil & Teds,phil&teds,Navigator, 26 lb.,,,,,,plastic
244,3249492,Baby Jogger City Select BJ23436 Single Stroller in Red,42073932,499.99,False,Strollers / Full Size Strollers,Baby Jogger,Baby Jogger,,,"38.5""","25.75""","43.5""",,,
245,3248750,Stokke Crusi Stroller in Urban Blue,42272502,1,False,Strollers / Full Size Strollers,Stokke,Stokke,Crusi,27.5 lb.,,,,,,
246,3252287,Britax Affinity Base Stroller,42510628,299.99,True,Strollers / Full Size Strollers,Britax,,,25 lb.,"28""","23.75""","40""",leather,,aluminum
247,1040613789,Combi Catalyst Stroller in Graphite,40613789,379.99,False,Strollers / Full Size Strollers,Combi,Combi,,25 lbs.,,,,,,
248,3257587,guzzie+Guss Connec+ +4 Stroller in Red,42959939,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,guzzie+Guss Connec+,guzzie+Guss Connec+,33 lb.,"36""","26""","44""",,,
249,1044322434,Bugaboo Buffalo 2015 Base Stroller in Aluminum/Black,44322434,1,False,Strollers / Full Size Strollers,Bugaboo,,,,"34.5""","23.5""","36-44""",,,
250,1044929152,Mamas & Papas Armadillo Flip XT Stroller in Teal Tide,44929152,599.99,False,Strollers / Full Size Strollers,Mamas & Papas,Mamas & Papas,, 20 lb.,"36.22""","21.65""","38.58""",polyester,,metal / aluminum
251,1044322403,Bugaboo Cameleon3 2015 Base Stroller in Black/Black,44322403,1,False,Strollers / Full Size Strollers,Bugaboo,Bugaboo,,21 lb.,"35""","24""","44.5""",,,plastic / aluminum
252,1044928520,Mamas & Papas Armadillo Flip Stroller in Black Jack,44928520,499.99,False,Strollers / Full Size Strollers,Mamas & Papas,Mamas & Papas,, 20 lb.,"36.22""","21.65""","38.58""",polyester,,metal / aluminum
253,3259003,UPPAbaby 2015 VISTA Stroller in Lindsey,43209224,819.99,False,Strollers / Full Size Strollers,UPPAbaby,UPPAbaby,, 27.5 lb. (frame and seat); 28.5 lb. (frame and bassinet),"37""","26.5""","39.5""",,,aluminum
254,1041524596,Quinny Zapp Xtra with Folding Seat in Natural Mavis,41524596,279.99,True,Strollers / Full Size Strollers,Quinny,Quinny,Zapp Xtra,just 19.5 lb.,,,,,,aluminum
255,1042643401,babyroues letour lux II Bassinet and Stroller Black Frame System in Raspberry Leatherette,42643401,549.99,False,Strollers / Full Size Strollers,BabyRoues,,, 20 pounds,,,,,black,aluminum
256,3259008,UPPAbaby 2015 VISTA Stroller in Samantha,43209255,859.99,False,Strollers / Full Size Strollers,UPPAbaby,UPPAbaby,, 27.5 lb. (frame and seat); 28.5 lb. (frame and bassinet),"37""","26.5""","39.5""",,,aluminum
257,1044359461,Stokke Scoot II Stroller in Soft Pink,44359461,599.99,False,Strollers / Full Size Strollers,Stokke,Stokke,Scoot, 28 lb.,,"21.7""","30.7""",,,aluminum
