ID,Title,Price,Author,ISBN13,Publisher,Publication_Date,Pages,Dimensions
BN0162,Attack of the Fiend (Last Apprentice Series #4),$9.99 ,Joseph Delaney,9780060891299,HarperCollins Publishers,2/24/09,576,5.30(w) x 7.80(h) x 1.50(d)
BN0163,Clockwork Prince (Infernal Devices Series #2),$10.45 ,Cassandra Clare,9781416975892,Margaret K. McElderry Books,3/19/13,528,5.50(w) x 8.10(h) x 1.50(d)
BN0164,Day 21 (The 100 Series #2),$9.00 ,Kass Morgan,9780316234573,"Little, Brown Books for Young Readers",2/24/15,320,5.40(w) x 8.20(h) x 0.90(d)
BN0165,The Young Elites (Young Elites Series #1),$8.77 ,Marie Lu,9780147511683,Penguin Young Readers Group,8/25/15,384,5.40(w) x 8.20(h) x 1.10(d)
BN0166,The Sky Is Everywhere,$9.99 ,Jandy Nelson,9780142417805,Penguin Young Readers Group,3/22/11,320,5.56(w) x 8.22(h) x 0.87(d)
BN0167,The 7 Habits of Highly Effective Teens Workbook,$3.45 ,Sean Covey,9781929494170,Franklin Covey Company,12/28/99,64,5.30(w) x 8.30(h) x 0.10(d)
BN0168,Purple Hibiscus,$11.50 ,Chimamanda Ngozi Adichie,9781616202415,Algonquin Books of Chapel Hill,4/17/12,336,5.50(w) x 8.10(h) x 1.00(d)
BN0169,Between Shades of Gray,$8.99 ,Ruta Sepetys,9780142420591,Penguin Young Readers Group,4/3/12,384,5.50(w) x 8.20(h) x 1.20(d)
BN0170,Son,$9.99 ,Lois Lowry,9780544336254,Houghton Mifflin Harcourt,5/6/14,400,5.40(w) x 8.20(h) x 1.20(d)
BN0171,The Revenge of Seven (Lorien Legacies Series #5),$9.99 ,Pittacus Lore,9780062194732,HarperCollins Publishers,7/21/15,416,5.31(w) x 8.00(h) x 0.97(d)
BN0172,The Once and Future King,$9.99 ,T. H. White,9780441627400,Penguin Publishing Group,7/28/87,640,4.19(w) x 6.81(h) x 1.29(d)
BN0173,Never Fade (The Darkest Minds Series #2),$9.99 ,Alexandra Bracken,9781423159339,Disney-Hyperion,9/30/14,544,5.50(w) x 8.20(h) x 1.10(d)
BN0174,Night of the Soul Stealer (Last Apprentice Series #3),$9.99 ,Joseph Delaney,9780060766269,HarperCollins Publishers,7/29/08,528,5.30(w) x 7.90(h) x 1.40(d)
BN0175,"Bless Me, Ultima",$8.00 ,Rudolfo Anaya,9780446600255,Grand Central Publishing,4/28/94,272,4.12(w) x 6.75(h) x 0.75(d)
BN0176,The Magician's Nephew (Chronicles of Narnia Series #1),$6.99 ,C. S. Lewis,9780064471107,HarperCollins Publishers,3/5/02,240,4.10(w) x 6.70(h) x 0.70(d)
BN0177,Matched (Matched Trilogy Series #1),$9.99 ,Ally Condie,9780142419779,Penguin Young Readers Group,9/20/11,416,5.40(w) x 8.10(h) x 1.10(d)
BN0178,The Red Badge of Courage,$5.99 ,Stephen Crane,9781511827836,CreateSpace Publishing,4/22/15,108,6.00(w) x 8.90(h) x 0.50(d)
BN0179,The Power of Six (Lorien Legacies Series #2),$9.99 ,Pittacus Lore,9780061974571,HarperCollins Publishers,7/24/12,448,5.31(w) x 8.00(h) x 1.00(d)
BN0180,Graceling (Graceling Realm Series #1),$9.99 ,Kristin Cashore,9780547258300,Houghton Mifflin Harcourt,9/7/09,480,5.56(w) x 8.28(h) x 1.19(d)
BN0181,Silver Shadows (Bloodlines Series #5),$9.99 ,Richelle Mead,9781595146328,Penguin Young Readers Group,1/13/15,416,5.40(w) x 8.20(h) x 1.30(d)
BN0182,Inferno (Chronicles of Nick Series #4),$9.99 ,Sherrilyn Kenyon,9781250002860,St. Martin's Press,4/1/14,464,5.30(w) x 8.10(h) x 1.40(d)
BN0183,Gone (Gone Series #1),$9.99 ,Michael Grant,9780061448782,HarperCollins Publishers,4/8/14,576,8.46(w) x 11.28(h) x 1.36(d)
BN0184,Isla and the Happily Ever After,$8.27 ,Stephanie Perkins,9780142426272,Penguin Young Readers Group,8/4/15,368,5.50(w) x 8.20(h) x 1.00(d)
BN0185,Life of Pi,$9.49 ,Yann Martel,9780156027328,Houghton Mifflin Harcourt,4/21/03,336,5.20(w) x 7.90(h) x 1.00(d)
BN0186,Sophie's World: A Novel about the History of Philosophy,$8.57 ,Jostein Gaarder,9780374530716,"Farrar, Straus and Giroux",3/6/07,544,5.40(w) x 8.20(h) x 1.10(d)
BN0187,The Raven Boys (Raven Cycle Series #1),$9.99 ,Maggie Stiefvater,9780545424936,"Scholastic, Inc.",7/30/13,416,5.20(w) x 7.90(h) x 1.00(d)
BN0188,Chew On This: Everything You Don't Want to Know about Fast Food,$7.61 ,Eric Schlosser,9780618593941,Houghton Mifflin Harcourt,4/23/07,318,5.40(w) x 8.20(h) x 0.70(d)
BN0189,The Hunger Games Box Set: Foil Edition,$25.85 ,Suzanne Collins,9780545791915,"Scholastic, Inc.",9/30/14,,5.40(w) x 8.10(h) x 3.70(d)
BN0190,Delirium (Delirium Series #1),$9.99 ,Lauren Oliver,9780061726835,HarperCollins Publishers,2/7/12,480,5.30(w) x 7.90(h) x 1.30(d)
BN0191,"Spectrum Math Workbook, Grade 7",$9.64 ,Spectrum,9781483808758,"Carson-Dellosa Publishing Company, Incorporated",8/15/14,160,8.20(w) x 10.80(h) x 0.50(d)
BN0192,Frostfire (Kanin Chronicles Series #1),$9.99 ,Amanda Hocking,9781250049827,St. Martin's Press,1/6/15,336,5.40(w) x 8.10(h) x 1.00(d)
BN0193,Crystal Kingdom (Kanin Chronicles Series #3),$9.99 ,Amanda Hocking,9781250049889,St. Martin's Press,8/4/15,432,5.40(w) x 8.20(h) x 1.20(d)
BN0194,Hunger (Gone Series #2),$9.99 ,Michael Grant,9780061449086,HarperCollins Publishers,4/8/14,590,5.31(w) x 8.00(h) x 1.44(d)
BN0195,I Am Number Four: The Lost Files: Rebel Allies,$9.99 ,Pittacus Lore,9780062364043,HarperCollins Publishers,7/28/15,416,5.30(w) x 7.90(h) x 1.10(d)
BN0196,On the Fence,$9.99 ,Kasie West,9780062235671,HarperCollins Publishers,7/1/14,304,5.31(w) x 8.00(h) x 0.68(d)
BN0197,Steelheart (Reckoners Series #1),$9.99 ,Brandon Sanderson,9780385743570,Random House Children's Books,9/23/14,416,5.50(w) x 8.10(h) x 1.00(d)
BN0198,Confessions of a Murder Suspect,$8.00 ,James Patterson,9781455547746,Grand Central Publishing,5/27/14,352,4.10(w) x 6.70(h) x 0.90(d)
BN0199,Messenger,$7.99 ,Lois Lowry,9780440239123,Random House Children's Books,1/24/06,176,4.19(w) x 6.88(h) x 0.50(d)
BN0200,American Born Chinese,$9.99 ,Gene Luen Yang,9780312384487,Square Fish,12/23/08,240,5.40(w) x 8.20(h) x 0.80(d)
BN0201,Reborn (Shadow Falls: After Dark Series #1),$9.99 ,C. C. Hunter,9781250035912,St. Martin's Press,5/20/14,400,5.40(w) x 8.30(h) x 1.20(d)
BN0202,The Darkest Minds (The Darkest Minds Series #1),$9.99 ,Alexandra Bracken,9781423159322,Disney-Hyperion,10/22/13,528,5.40(w) x 8.20(h) x 1.10(d)
BN0203,Warriors Don't Cry,$6.19 ,Melba Pattillo Beals,9781416948827,Simon Pulse,7/24/07,240,6.98(w) x 10.88(h) x 0.65(d)
BN0204,"Drums, Girls, and Dangerous Pie",$9.99 ,Jordan Sonnenblick,9780545722865,"Scholastic, Inc.",4/29/14,304,5.20(w) x 7.90(h) x 0.70(d)
BN0205,Opposition (Lux Series #5),$9.37 ,Jennifer L. Armentrout,9781622662647,"Entangled Publishing, LLC",8/5/14,500,5.30(w) x 8.10(h) x 1.30(d)
BN0206,Wrath of the Bloodeye (Last Apprentice Series #5),$9.99 ,Joseph Delaney,9780061344619,HarperCollins Publishers,7/28/09,544,5.30(w) x 8.02(h) x 1.29(d)
BN0207,Illusion (Chronicles of Nick Series #5),$10.63 ,Sherrilyn Kenyon,9781250002877,St. Martin's Press,3/31/15,464,5.40(w) x 8.20(h) x 1.40(d)
BN0208,The Sacrifice (Enemy Series #4),$9.99 ,Charlie Higson,9781423166351,Disney-Hyperion,5/13/14,512,5.50(w) x 8.20(h) x 1.20(d)
BN0209,The Rise of Nine (Lorien Legacies Series #3),$9.99 ,Pittacus Lore,9780061974601,HarperCollins Publishers,7/23/13,416,5.46(w) x 7.84(h) x 1.02(d)
BN0210,The Enemy (Enemy Series #1),$9.99 ,Charlie Higson,9781484721469,Disney-Hyperion,5/20/14,448,5.50(w) x 8.20(h) x 1.10(d)
BN0211,The Brothers Karamazov (Barnes & Noble Classics Series),$9.32 ,Fyodor Dostoevsky,9781593080457,Barnes & Noble,8/1/04,752,8.08(w) x 5.30(h) x 1.63(d)
BN0212,Pretty Little Liars Box Set: Pretty Little Liars / Flawless / Perfect / Unbelievable,$19.49 ,Sara Shepard,9780061801310,HarperCollins Publishers,10/27/09,,5.54(w) x 8.60(h) x 2.63(d)
BN0213,The Evolution of Mara Dyer (Mara Dyer Trilogy Series #2),$9.19 ,Michelle Hodkin,9781442421806,Simon & Schuster Books For Young Readers,10/29/13,560,5.78(w) x 8.26(h) x 1.41(d)
BN0214,"Spectrum Math Workbook, Grade 8",$9.28 ,Spectrum,9781483808765,"Carson-Dellosa Publishing Company, Incorporated",8/15/14,160,8.30(w) x 10.80(h) x 0.40(d)
BN0215,The Ask and the Answer (Reissue with bonus short story) (Chaos Walking Series #2),$8.54 ,Patrick Ness,9780763676179,Candlewick Press,7/22/14,553,5.20(w) x 8.50(h) x 1.60(d)
BN0216,Feed,$8.99 ,M. T. Anderson,9780763662622,Candlewick Press,7/17/12,320,5.10(w) x 8.04(h) x 0.92(d)
BN0217,"The Infernal Devices, the Complete Collection: Clockwork Angel; Clockwork Prince; Clockwork Princess",$30.19 ,Cassandra Clare,9781481456609,Margaret K. McElderry Books,9/1/15,1760,5.70(w) x 8.60(h) x 4.80(d)
BN0218,Rise of the Huntress (Last Apprentice Series #7),$7.99 ,Joseph Delaney,9780061715129,HarperCollins Publishers,8/23/11,464,5.30(w) x 7.80(h) x 1.40(d)
BN0219,Before I Fall,$9.99 ,Lauren Oliver,9780061726811,HarperCollins Publishers,10/25/11,496,5.20(w) x 7.90(h) x 1.30(d)
BN0220,The Gray Wolf Throne (Seven Realms Series #3),$9.99 ,Cinda Williams Chima,9781423121381,Disney-Hyperion,8/7/12,544,5.62(w) x 8.04(h) x 1.12(d)
BN0221,Eagle Strike (Alex Rider Series #4),$8.99 ,Anthony Horowitz,9780142406137,Penguin Young Readers Group,2/16/06,368,5.13(w) x 7.75(h) x 1.01(d)
BN0222,Life As We Knew It (Life As We Knew It Series #1),$8.99 ,Susan Beth Pfeffer,9780152061548,Houghton Mifflin Harcourt,5/1/08,347,5.00(w) x 6.90(h) x 1.00(d)
BN0223,Wizard and Glass: (The Dark Tower #4)(Revised Edition),$8.99 ,Stephen King,9780451210876,Penguin Publishing Group,10/28/03,752,6.82(w) x 4.32(h) x 1.63(d)
BN0224,The Dark Tower VI: Song of Susannah,$7.70 ,Stephen King,9781416521495,Pocket Books,5/23/06,560,7.50(w) x 4.10(h) x 1.20(d)
BN0225,The Crimson Crown (Seven Realms Series #4),$9.99 ,Cinda Williams Chima,9781423152149,Disney-Hyperion,10/1/13,624,5.50(w) x 8.20(h) x 1.30(d)
BN0226,Farewell to Manzanar,$6.80 ,Jeanne Wakatsuki Houston,9780307976079,Random House Children's Books,2/14/12,240,5.50(w) x 8.10(h) x 0.70(d)
BN0227,A Monster Calls,$9.99 ,Patrick Ness,9780763660659,Candlewick Press,3/12/13,224,6.30(w) x 8.10(h) x 0.60(d)
BN0228,Steve Jobs: The Man Who Thought Different,$5.94 ,Karen Blumenthal,9781250014450,Square Fish,2/14/12,320,5.40(w) x 8.10(h) x 0.90(d)
BN0229,Shelter (Mickey Bolitar Series #1),$8.99 ,Harlan Coben,9780142422038,Penguin Young Readers Group,8/21/12,336,5.62(w) x 8.04(h) x 0.84(d)
BN0230,My Life Next Door,$9.99 ,Huntley Fitzpatrick,9780142426043,Penguin Young Readers Group,6/13/13,432,5.76(w) x 8.08(h) x 1.08(d)
BN0231,Of Triton (Syrena Legacy Series #2),$9.99 ,Anna Banks,9781250044310,Square Fish,5/13/14,304,5.40(w) x 8.10(h) x 0.90(d)
BN0232,Crossed (Matched Trilogy Series #2),$9.99 ,Ally Condie,9780142421710,Penguin Young Readers Group,3/12/13,416,5.50(w) x 8.20(h) x 1.20(d)
BN0233,Destined (House of Night Series #9),$9.99 ,P. C. Cast,9780312387983,St. Martin's Press,4/30/13,336,5.50(w) x 8.20(h) x 1.10(d)
BN0234,Reached (Matched Trilogy Series #3),$9.99 ,Ally Condie,9780142425992,Penguin Young Readers Group,11/19/13,544,5.76(w) x 8.20(h) x 1.38(d)
BN0235,Shadow and Bone (Grisha Trilogy Series #1),$8.27 ,Leigh Bardugo,9781250027436,Square Fish,5/7/13,416,5.50(w) x 8.20(h) x 1.30(d)
BN0236,Battle of the Ampere (Michael Vey Series #3),$7.24 ,Richard Paul Evans,9781442475120,Simon Pulse/Mercury Ink,5/6/14,320,5.90(w) x 9.00(h) x 0.90(d)
BN0237,Clash of the Demons (Last Apprentice Series #6),$9.99 ,Joseph Delaney,9780061344640,HarperCollins Publishers,7/27/10,395,5.30(w) x 7.90(h) x 1.10(d)
BN0238,Through the Woods,$16.48 ,Emily Carroll,9781442465961,Margaret K. McElderry Books,7/15/14,208,6.90(w) x 8.90(h) x 0.60(d)
BN0239,Fear (Gone Series #5),$9.99 ,Michael Grant,9780061449178,HarperCollins Publishers,4/8/14,509,5.30(w) x 7.90(h) x 1.40(d)
BN0240,Native Son,$13.40 ,Richard Wright,9780060837563,HarperCollins Publishers,8/2/05,544,5.31(w) x 8.00(h) x 0.87(d)
BN0241,"Girl, Interrupted",$9.34 ,Susanna Kaysen,9780679746041,Knopf Doubleday Publishing Group,4/28/94,192,7.98(w) x 5.08(h) x 0.51(d)
BN0242,Fallen in Love (Lauren Kate's Fallen Series),$8.99 ,Lauren Kate,9780385742627,Random House Children's Books,12/26/12,256,5.50(w) x 8.20(h) x 0.90(d)
BN0243,Let It Snow: Three Holiday Romances,$7.99 ,John Green,9780147515018,Penguin Young Readers Group,9/30/14,368,4.20(w) x 7.40(h) x 1.00(d)
BN0244,The Dream Thieves (Raven Cycle Series #2),$9.99 ,Maggie Stiefvater,9780545424950,"Scholastic, Inc.",9/30/14,448,5.50(w) x 8.30(h) x 1.00(d)
BN0245,Splintered (Splintered Series #1),$8.95 ,A. G. Howard,9781419709708,Amulet Books,2/18/14,400,5.48(w) x 8.25(h) x 1.15(d)
BN0246,The Duff: Designated Ugly Fat Friend,$9.16 ,Kody Keplinger,9780316381802,"Little, Brown Books for Young Readers",1/13/15,320,5.40(w) x 8.10(h) x 1.00(d)
BN0247,Plague (Gone Series #4),$9.99 ,Michael Grant,9780061449147,HarperCollins Publishers,4/8/14,528,5.30(w) x 7.90(h) x 1.50(d)
BN0248,Tom Clancy's Op-Center #7: Divide and Conquer,$7.99 ,Tom Clancy,9780425174807,Penguin Publishing Group,6/12/00,384,4.19(w) x 6.75(h) x 1.06(d)
BN0249,The Knife of Never Letting Go (Reissue with bonus short story) (Chaos Walking Series #1),$7.80 ,Patrick Ness,9780763676186,Candlewick Press,7/22/14,512,5.20(w) x 8.50(h) x 1.50(d)
BN0250,The Moonstone (Barnes & Noble Classics Series),$7.15 ,Wilkie Collins,9781593083229,Barnes & Noble,8/1/05,544,7.94(w) x 5.30(h) x 1.38(d)
BN0251,Lux: Consequences (Opal & Origin),$11.51 ,Jennifer L. Armentrout,9781622664498,"Entangled Publishing, LLC",6/3/14,800,5.36(w) x 8.06(h) x 1.76(d)
BN0252,Obsidian (Lux Series #1),$9.99 ,Jennifer L. Armentrout,9781620610077,"Entangled Publishing, LLC",5/8/12,400,5.70(w) x 8.20(h) x 1.40(d)
BN0253,Gone with the Wind,$9.99 ,Margaret Mitchell,9781416548942,Pocket Books,5/20/08,1472,4.10(w) x 6.70(h) x 2.50(d)
BN0254,Rage of the Fallen (Last Apprentice Series #8),$9.99 ,Joseph Delaney,9780062027580,HarperCollins Publishers,4/17/12,416,5.34(w) x 7.82(h) x 1.02(d)
BN0255,School's Out - Forever (Maximum Ride Series #2),$7.82 ,James Patterson,9780316067966,"Little, Brown Books for Young Readers",4/1/07,448,5.20(w) x 7.50(h) x 1.30(d)
BN0256,Siege and Storm (Grisha Trilogy Series #2),$9.78 ,Leigh Bardugo,9781250044433,Square Fish,6/17/14,496,8.20(w) x 5.40(h) x 1.30(d)
BN0257,The Angel Experiment (Maximum Ride Series #1),$8.00 ,James Patterson,9781455530687,Grand Central Publishing,10/28/14,432,7.40(w) x 4.10(h) x 1.30(d)
BN0258,The Prisoner of Cell 25 (Michael Vey Series #1),$7.09 ,Richard Paul Evans,9781442468122,Simon Pulse/Mercury Ink,7/10/12,352,6.00(w) x 8.90(h) x 0.90(d)
BN0259,The Adventures of Tom Sawyer,$4.05 ,Mark Twain,9780486400778,Dover Publications,1/27/98,192,5.24(w) x 8.36(h) x 0.47(d)
BN0260,Slither (Last Apprentice Series #11),$9.99 ,Joseph Delaney,9780062192356,HarperCollins Publishers,1/28/14,432,5.30(w) x 7.90(h) x 1.20(d)
BN0261,Rise of the Elgen (Michael Vey Series #2),$6.70 ,Richard Paul Evans,9781442475106,Simon Pulse/Mercury Ink,5/7/13,335,8.80(w) x 6.00(h) x 0.90(d)
BN0262,Uncaged (Singular Menace Series #1),$8.57 ,John Sandford,9780385753050,Random House Children's Books,4/28/15,416,5.50(w) x 8.20(h) x 1.10(d)
BN0263,Lonesome Dove,$11.75 ,Larry McMurtry,9781439195260,Simon & Schuster,6/15/10,864,8.14(w) x 5.36(h) x 1.83(d)
BN0264,"Grimalkin, the Witch Assassin (Last Apprentice Series #9)",$9.99 ,Joseph Delaney,9780062082084,HarperCollins Publishers,4/9/13,403,5.30(w) x 8.10(h) x 0.90(d)
BN0265,"Summer Bridge Activities, Grades 7 - 8: Bridging Grades Seventh to Eighth",$10.96 ,Summer Bridge Activities,9781483815879,"Carson-Dellosa Publishing Company, Incorporated",1/15/15,160,8.30(w) x 10.70(h) x 0.50(d)
BN0266,Lies (Gone Series #3),$9.99 ,Michael Grant,9780061449116,HarperCollins Publishers,4/8/14,464,7.80(w) x 5.42(h) x 1.21(d)
BN0267,Eclipse,$11.45 ,Stephenie Meyer,9780316027656,"Little, Brown Books for Young Readers",8/4/09,640,5.40(w) x 8.10(h) x 1.80(d)
BN0268,Unspoken (Shadow Falls: After Dark Series #3),$9.99 ,C. C. Hunter,9781250067098,St. Martin's Press,10/27/15,416,
BN0269,"That Was Then, This Is Now",$9.99 ,S. E. Hinton,9780140389661,Penguin Young Readers Group,4/1/98,192,4.25(w) x 7.50(h) x 0.50(d)
BN0270,Brisingr (Inheritance Cycle Series #3),$11.53 ,Christopher Paolini,9780375826740,Random House Children's Books,4/13/10,800,5.10(w) x 7.90(h) x 1.80(d)
BN0271,Code Name Verity,$9.99 ,Elizabeth Wein,9781423152880,Disney Press,5/7/13,368,8.10(w) x 5.50(h) x 0.90(d)
BN0272,Amy and Roger's Epic Detour,$9.48 ,Morgan Matson,9781416990666,Simon & Schuster Books For Young Readers,5/3/11,368,7.96(w) x 5.56(h) x 1.00(d)
BN0273,Pure (Covenant Series #2),$9.95 ,Jennifer L. Armentrout,9780983157229,Spencer Hill Press,4/3/12,360,5.90(w) x 8.90(h) x 1.10(d)
BN0274,Panic,$9.99 ,Lauren Oliver,9780062014566,HarperCollins Publishers,3/10/15,432,5.20(w) x 7.90(h) x 1.30(d)
BN0275,Twilight,$8.96 ,Stephenie Meyer,9780316015844,"Little, Brown Books for Young Readers",9/6/06,544,5.50(w) x 8.25(h) x 2.00(d)
BN0276,10 Ultimate Truths Girls Should Know,$9.92 ,Kari Kampakis,9780529111036,"Nelson, Thomas, Inc.",11/4/14,204,5.40(w) x 8.30(h) x 0.70(d)
BN0277,Confessions: The Private School Murders,$8.00 ,James Patterson,9781455559466,Grand Central Publishing,4/28/15,400,4.10(w) x 6.70(h) x 1.30(d)
BN0278,Fury of the Seventh Son (Last Apprentice Series #13),$9.99 ,Joseph Delaney,9780062192325,HarperCollins Publishers,4/14/15,480,5.30(w) x 7.90(h) x 1.20(d)
BN0279,Lure of the Dead (Last Apprentice Series #10),$9.99 ,Joseph Delaney,9780062027627,HarperCollins Publishers,9/3/13,448,5.50(w) x 7.82(h) x 1.12(d)
BN0280,The Distance Between Us,$9.99 ,Kasie West,9780062235657,HarperCollins Publishers,7/2/13,312,5.30(w) x 7.90(h) x 0.90(d)
BN0281,The Great Hunt (Wheel of Time Series #2),$11.97 ,Robert Jordan,9780765334343,Tom Doherty Associates,6/5/12,656,6.10(w) x 9.10(h) x 1.30(d)
BN0282,The Selection Stories: The Prince & The Guard,$9.99 ,Kiera Cass,9780062318329,HarperCollins Publishers,2/4/14,240,5.30(w) x 7.90(h) x 0.70(d)
BN0283,The Face on the Milk Carton,$9.99 ,Caroline B. Cooney,9780385742382,Random House Children's Books,5/22/12,208,5.40(w) x 8.10(h) x 0.60(d)
BN0284,Uglies: Uglies; Pretties; Specials; Extras,$28.56 ,Scott Westerfeld,9781442479395,Simon Pulse,8/21/12,1600,5.60(w) x 8.50(h) x 4.40(d)
BN0285,Angel (Maximum Ride Series #7),$8.06 ,James Patterson,9780316038324,"Little, Brown Books for Young Readers",2/7/12,352,5.30(w) x 7.60(h) x 1.20(d)
BN0286,Sleeping Freshmen Never Lie,$9.99 ,David Lubar,9780142407806,Penguin Young Readers Group,1/18/07,288,5.44(w) x 8.25(h) x 0.69(d)
BN0287,Daughter of Smoke and Bone,$8.23 ,Laini Taylor,9780316133999,"Little, Brown Books for Young Readers",6/5/12,448,5.50(w) x 8.20(h) x 1.40(d)
BN0288,The Final Warning (Maximum Ride Series #4),$9.00 ,James Patterson,9780316002875,"Little, Brown Books for Young Readers",9/1/08,304,5.10(w) x 7.50(h) x 1.00(d)
BN0289,Chosen at Nightfall (Shadow Falls Series #5),$9.99 ,C. C. Hunter,9781250012890,St. Martin's Press,4/23/13,416,5.50(w) x 8.20(h) x 1.10(d)
BN0290,No Dawn without Darkness (No Safety in Numbers Series #3),$9.99 ,Dayna Lorentz,9780142426227,Penguin Young Readers Group,2/10/15,256,5.50(w) x 8.25(h) x 0.65(d)
BN0291,Extras (Uglies Series #4),$10.78 ,Scott Westerfeld,9781442419780,Simon Pulse,5/3/11,416,5.36(w) x 8.22(h) x 1.13(d)
BN0292,Sanctum (Asylum Series #2),$9.99 ,Madeleine Roux,9780062221001,HarperCollins Publishers,9/1/15,368,5.20(w) x 7.90(h) x 0.90(d)
BN0293,The Chocolate War,$8.99 ,Robert Cormier,9780375829871,Random House Children's Books,9/14/04,272,5.44(w) x 8.19(h) x 0.50(d)
BN0294,Saving the World and Other Extreme Sports (Maximum Ride Series #3),$7.70 ,James Patterson,9780316154277,"Little, Brown Books for Young Readers",7/1/08,432,7.64(w) x 5.08(h) x 1.15(d)
BN0295,Etiquette & Espionage (Finishing School Series #1),$8.91 ,Gail Carriger,9780316190107,"Little, Brown Books for Young Readers",10/8/13,336,5.50(w) x 8.25(h) x 1.00(d)
BN0296,Half-Blood (Covenant Series #1),$9.95 ,Jennifer L. Armentrout,9780983157205,Spencer Hill Press,10/15/11,304,5.90(w) x 8.90(h) x 0.80(d)
BN0297,"The Complete Hush, Hush Saga: Hush, Hush; Crescendo; Silence; Finale",$33.47 ,Becca Fitzpatrick,9781481400848,Simon & Schuster Books For Young Readers,10/1/13,1824,5.60(w) x 8.40(h) x 4.60(d)
BN0298,Every Last Breath (Dark Elements Series #3),$9.99 ,Jennifer L. Armentrout,9780373211142,Harlequin,7/28/15,400,5.30(w) x 7.80(h) x 1.10(d)
BN0299,Boy21,$7.84 ,Matthew Quick,9780316127967,"Little, Brown Books for Young Readers",6/18/13,250,5.40(w) x 8.20(h) x 0.80(d)
BN0300,Awakened (House of Night Series #8),$9.99 ,P. C. Cast,9780312387976,St. Martin's Press,6/5/12,304,5.50(w) x 8.20(h) x 0.80(d)
BN0301,The Warrior's Heart: Becoming a Man of Compassion and Courage,$7.60 ,Eric Greitens Navy SEAL,9780544104815,Houghton Mifflin Harcourt,2/3/15,288,5.50(w) x 8.25(h) x 0.75(d)
BN0302,The Fiery Heart (Bloodlines Series #4),$9.99 ,Richelle Mead,9781595146311,Penguin Young Readers Group,7/29/14,448,5.40(w) x 8.20(h) x 1.30(d)
BN0303,I Am Alice (Last Apprentice Series #12),$9.99 ,Joseph Delaney,9780061715150,HarperCollins Publishers,9/2/14,464,5.20(w) x 7.90(h) x 1.20(d)
BN0304,The Kiss (Witch and Wizard Series #4),$8.60 ,James Patterson,9780316101769,"Little, Brown Books for Young Readers",11/19/13,384,5.40(w) x 8.20(h) x 1.10(d)
BN0305,Tears of a Tiger (Hazelwood High Trilogy #1),$9.99 ,Sharon M. Draper,9781442489134,Atheneum Books for Young Readers,7/23/13,162,5.74(w) x 8.08(h) x 0.52(d)
BN0306,Forever (Wolves of Mercy Falls Series #3),$9.99 ,Maggie Stiefvater,9780545682800,"Scholastic, Inc.",4/29/14,416,5.20(w) x 7.90(h) x 1.00(d)
BN0307,The Color of Magic (Discworld Series #1),$9.99 ,Terry Pratchett,9780062225672,HarperCollins Publishers,1/29/13,288,4.10(w) x 7.40(h) x 0.90(d)
BN0308,The Gift (Witch and Wizard Series #2),$9.99 ,James Patterson,9780316038355,"Little, Brown Books for Young Readers",10/25/11,400,5.40(w) x 8.20(h) x 1.30(d)
