Label,Beer Name,Brew Factory Name,Style,ABV
B1357,Kallholmen Levande Ale,Skellefteå Bryggeri,English Pale Ale,5.30%
B1359,Uberach Doigt de Dieu,Uberach,Bière de Garde,4.80%
B1360,John Harvards Golden Honey Ale,John Harvards Brewhouse Lake Grove,Golden Ale/Blond Ale,-
B1361,LuPine Convocation Tea Ale,LuPine Brewing Company,Spice/Herb/Vegetable,6.70%
B1362,Jukebox  Jazz,Brasseur De Montréal,Amber Ale,5%
B1363,Ahnapee Little Soldier,Ahnapee Brewery,Amber Ale,-
B1364,23rd Street Crimson Phog Irish Ale,23rd Street Brewery,Irish Ale,6.10%
B1365,Stagecoach Amber Ale,Mantorville Brewing Co,Amber Ale,5.30%
B1367,Prohibition Sweet Biscuit Amber Ale &#40;SBA&#41;,Prohibition Brewing &#40;California&#41;,Amber Ale,7%
B1368,4 Pines Christmas Ale 2012,4 Pines Brewing Company,Saison,5.20%
B1369,Thirsty Pagan North Coast Amber Ale,Thirsty Pagan Brewing,Amber Ale,-
B137,Clown Shoes Rexx,Ipswich Ale Brewery,American Strong Ale,12%
B1370,El Toro Peach Flavored Ale,El Toro Brewing Co.,Fruit Beer,-
B1371,Shades of Pale Ready to Fly,Shades of Pale Brewing Company,Amber Ale,4%
B1373,Black Dog / Eel River EelDog Muscat Mongrel,Black Dog Brewery,Barley Wine,9.50%
B1374,Barley Mow Lamp Lighter Amber,Barley Mow Brewing Company,Amber Ale,6%
B1375,Flagstaff Agassiz Amber,Flagstaff Brewing Company,Amber Ale,5.75%
B1377,Redline 501 Golden Ale,Redline Brewhouse,Golden Ale/Blond Ale,4.20%
B1378,Fiddlehead Mellow Mike,Fiddlehead Brewing Company,Amber Ale,5.20%
B1379,Krugher & Brent Red Beer,Krugher & Brent,Imperial Pils/Strong Pale Lager,8%
B138,North Peak Siren Amber Ale,North Peak Brewing Company,Amber Ale,5%
B1380,Scarlet Lane Night_s Watch,Scarlet Lane Brewing Company,American Strong Ale,10.50%
B1381,Donegal Atlantic Amber,Donegal Brewing Co,Amber Ale,4.50%
B1382,Maui Brewing Amber Reign,Maui Brewing Company,Amber Ale,5.50%
B1385,Northbound Smokehouse Wild Rice Amber,Northbound Smokehouse Brewpub,Specialty Grain,6.60%
B1387,Two Brothers Bottlenectar,Two Brothers Brewing Company,Amber Ale,5.90%
B1388,Columbia Kettle Works Kettleface,Columbia Kettle Works,Amber Ale,8%
B1389,Thorn Street Smugglers Cove Agave Amber Ale,Thorn Street Brewery,Amber Ale,6.20%
B139,_tramák Amber Ale 12°,Minipivovar _tramák,Amber Ale,-
B1390,Ethereal Rum Reckoner ,Ethereal Brewing,American Strong Ale,9%
B1391,Columbia Kettle Works Bald Guy,Columbia Kettle Works,Amber Ale,6.30%
B1392,Drummond Gluten Free,Drummond Brewing Company / Something Brewing,Specialty Grain,5%
B1393,1516 Pub & Brewery American Black Ale,1516 Pub & Brewery,Black IPA,4.40%
B1394,Books & Brews Clifford The Big Red Ale,Books & Brews,American Strong Ale,7.40%
B1395,Essers Anniversary Ale,Sand Creek Brewing Company,Amber Ale,5.20%
B1396,Wild Range Amber Ale,Genesee Brewing Company &#40;North American Breweries&#41;,Amber Ale,4.50%
B1397,Westfield River Big Red Barn,Westfield River Brewing Company,Specialty Grain,9.50%
B1398,HopCat Ginger Slap,HopCat,Spice/Herb/Vegetable,9.80%
B1399,Absolution American Revelation Bourbon Barrel RyePA,Absolution Brewing Company,Specialty Grain,7.60%
B140,Boneshaker Rusty Chain English Barleywine,Boneshaker Community Brewery,Barley Wine,9.50%
B1400,Lazy Boy Dumb Luck Amber Ale,Lazy Boy Brewing,Amber Ale,6.10%
B1402,Castle Danger Barrel Aged Nestor Grade Amber Ale,Castle Danger Brewery,Amber Ale,6.50%
B1403,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6%
B1405,Cigar City Cold Brew Series - Red Ale,Cigar City Brewing,Amber Ale,7.20%
B1406,Revolution Harbor Amber Ale,Genesee Brewing Company &#40;North American Breweries&#41;,Amber Ale,5.50%
B1407,Imperial Oak Barrel Aged Odin_s Beard,Imperial Oak Brewing,American Strong Ale,9%
B1408,Naparbier ZZ+ Amber Ale,Naparbier,Amber Ale,5.50%
B1409,Rebellion Scandale,Rebellion,Bitter,4.50%
B141,Crooked Fence Trainwreck Red Ale,Crooked Fence Brewing Company,Irish Ale,5.50%
B1410,Dragoon / Fate &#40;AZ&#41; Infringement Pils,Dragoon Brewing Company,Pilsener,6.60%
B1411,Old Market Mr. Toads Wild Red Ale,Old Market Pub and Brewery,Amber Ale,6.50%
B1412,Pizza Boy Hop Test #1 &#40;Ginger Red Ale&#41;,Pizza Boy Brewing,Amber Ale,7.80%
B1413,Bentley Hooligan Amber Ale,Bentley Brewing Co. / Dark Horse Tavern,Amber Ale,6%
B1414,2 Way Revolution Red,2 Way Brewing Company,Amber Ale,5.50%
B1416,Tipping Point Chunky Gal Amber,Tipping Point Tavern,Amber Ale,4.90%
B1418,Willimantic Fire Engine Red,Willimantic Brewing Company,Amber Ale,5.70%
B1419,St Peters Amarillo Ale,St Peters &#40;UK&#41;,Golden Ale/Blond Ale,4.80%
B1420,Amber_s Bub_s Lunch Pail Ale,Hog_s Head Brewing Company,Golden Ale/Blond Ale,5%
B1422,Americas Reindeer Red Ale,Americas Brewpub,Amber Ale,5.80%
B1424,Roosevelt Imperial Red,Turner Alley Brewing Company,American Strong Ale,8.20%
B1425,Victory Amber Lager,Old Dominion Brewing Company &#40;Coastal Brewing Co.&#41;,Amber Lager/Vienna,5.20%
B1426,River Horse Burnt Sugar Ale,River Horse Brewing Company,American Pale Ale,-
B1429,LInox Trois de Pique,LInox Maîtres Brasseurs,Premium Bitter/ESB,5.50%
B1430,Brewsters Winter WARMer Amber Ale,Brewsters Brewing Co. - Alberta,Amber Ale,6%
B1432,Original Joe_s Red Ale,Big Rock Brewery,Amber Ale,-
B1433,Coastal Pamlico Amber,Fordham Brewing Company &#40;Coastal Brewing Co.&#41;,Amber Ale,4.70%
B1434,14th Star Hop Tea Session IPA,14th Star Brewing Company,Session IPA,3.50%
B1436,Ranga Premium Red Ale,Southern Bay Brewing Company,Amber Ale,4.50%
B1437,5 Seasons Kilt Lifter Scotch Ale,5 Seasons Brewing Company,Scotch Ale,8%
B1438,Monkish False Prophet,Monkish Brewing Co.,Belgian Ale,5.60%
B1439,_t IJ Red Rye IPA,Brouwerij _t IJ,India Pale Ale &#40;IPA&#41;,5.80%
B144,5 Seasons Westside Imagine Rustic Farmhouse Ale,5 Seasons Westside,Saison,-
B1440,Sasquatch Red Electric IRA,Sasquatch Brewing Company,Amber Ale,6.70%
B1441,Sycamore Salty Coconut Red Ale,Sycamore Brewing,Amber Ale,6.50%
B1442,Big Ridge Red Truck Ale,Big Ridge Brewing Co.,Amber Ale,-
B1443,Brewbakers Oatmeal Amber,Brewbakers Brewing Company,Amber Ale,-
B1444,Amber Autumn Pale,Amber,Golden Ale/Blond Ale,4.40%
B1445,1516 Tres Conejones,1516 Brewing Company,Imperial IPA,-
B1446,Picaroons Afterglow Aphrodisiac Ale,Northampton Brewing Co. &#40;NB&#41;,Amber Ale,5%
B1447,Mount Dora Dora Drawdy Drool,Mount Dora Brewing,Amber Ale,5.75%
B1449,Moxies Big Life Amber Ale,Big Rock Brewery,Amber Ale,5%
B145,Blackwater Libertine,Salopian,Bitter,3.90%
B1450,Austmann Easter Ale,Austmann Bryggeri,English Pale Ale,5%
B1451,Aksarben Antler Ale,Aksarben Brewing Company,Golden Ale/Blond Ale,5.30%
B1453,Rogues_ Harbor Route 34 Red Ale,Rogues_ Harbor Brewing,Amber Ale,-
B1454,Growlers Alley Way Amber,Growlers,Bière de Garde,7.40%
B1456,10 Barrel Double Barrel NW Red,10 Barrel Brewing &#40;AB InBev&#41;,Amber Ale,6.25%
B1458,Arvada Flanagans Irish Red,Arvada Beer Company,Irish Ale,4%
B1459,Flyers First Flight Amber Ale,Flyers Restaurant & Brewery,Amber Ale,4.50%
B1460,Rivertowne Arctic Amber,Rivertowne Pour House,Amber Ale,6%
B1461,River Rat Broad River Red Ale,River Rat Brewery,Amber Ale,5.30%
B1462,Device Derby Gurl American Amber Ale,Device Brewing Company,Amber Ale,5.20%
B1463,Barrier Nunu Bru,Barrier Brewing Company,Spice/Herb/Vegetable,5.40%
B1464,Fegley_s Brew Works Richter_s Revenge,Fegley_s Brew Works,American Strong Ale,-
B1465,Bobcat Cafe Ripton Red,Bobcat Cafe and Brewery,Amber Ale,5.50%
B1466,Sun King Bring The Hops,Sun King Brewing Company,India Pale Ale &#40;IPA&#41;,7%
B1468,Uncommon Brewers Rubidus Red Ale ,Uncommon Brewers,Spice/Herb/Vegetable,7.80%
B1469,Cigar City White Oak Sunspear with Coffee,Cigar City Brewing,Amber Ale,5%
B147,Finnegans Irish Amber,Summit Brewing Company,Irish Ale,4.75%
B1470,Lake Tahoe Crystal Bay Red Ale,Lake Tahoe Brewing,Amber Ale,4.20%
B1471,Canhead Johnny Octane Red IPA,Panhead Custom Ales,India Pale Ale &#40;IPA&#41;,8%
B1472,Pecan Street Ten Penny Nail,Pecan Street Brewing,Scottish Ale,-
B1474,McMenamins Bagdad Ale,McMenamins Pubs and Breweries,Pilsener,5%
B1475,Barbarian Red Ale,Cervecería Barbarian,Amber Ale,6.50%
B1476,Rockingham A1 Amber Ale,Rockingham,Bitter,4%
B1477,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60%
B1479,Haines Eldred Rock Amber,Haines Brewing Co.,Amber Ale,5%
B148,Philadelphia Rowhouse Red,Philadelphia Brewing Company,Specialty Grain,5%
B1480,Eight Bridges Twisted Red,Eight Bridges Brewing,Amber Ale,7%
B1481,House of Brews A-Frame Amber,House of Brews,Amber Ale,5.50%
B1482,Agrarian Curiosity  ,Agrarian Ales,Bière de Garde,6%
B1483,8 Wired Barrel Aged Smoked Imperial Porter &#40;2011&#41;,Renaissance Brewing,Imperial Porter,11%
B1484,Genesee Brew House American Red Ale,Genesee Brewing Company &#40;North American Breweries&#41;,Amber Ale,5%
B1485,Big Texan Texas Red Amber Ale,Big Texan Brewery,Amber Ale,4.50%
B1486,Liberty Yakima Scarlet,Liberty Brewing Co,American Strong Ale,6.90%
B1487,Beer Works Beantown Nut Brown Ale,Beer Works,Brown Ale,5%
B1488,Toxic Gem City Ruby ,Toxic Brew Company,Belgian Ale,6%
B1489,Big Alice No. 0104 - Red Oak & White Ash Aged Stout,Big Alice Brewing,Stout,8.10%
B149,Peak Organic King Crimson,Shipyard Brewing Company,American Strong Ale,9%
B1491,CJs Rich-Hagg Red Ale,CJs Brewing Company,Irish Ale,5%
B1492,Beierhaascht l_Ambrée,Beierhaascht,Amber Ale,5.20%
B1493,Catawba Valley Revenuers Red Ale,Catawba Valley Brewing Company,Irish Ale,5.20%
B1495,300 Suns Kentucky Uncommon Whiskey Ale,300 Suns Brewing,Amber Ale,5.50%
B1497,Bicycle Craft Crimson Cascade,Bicycle Craft Brewery,Amber Ale,5.70%
B1498,Portneuf Valley Twisted Stick Amber Ale,Portneuf Valley Brewing Co.,Amber Ale,3.90%
B150,Milwaukee Ale House Double Louies Demise,Milwaukee Ale House,American Strong Ale,-
B1500,Cambridge Valley Girl,Cambridge Brewing Company,Amber Ale,4.90%
B1501,Heist American Style Red Ale,Heist Brewery,Amber Ale,4.50%
B1503,Broken Goblet Amber Management,Broken Goblet Brewing,Amber Ale,7.10%
B1504,African Moon Black Buck Bitter,Porcupine Quill Micro Brewery,Premium Bitter/ESB,7.50%
B1505,Calfkiller Scorned Hooker,Calfkiller Brewing Company,Amber Ale,5.70%
B1509,Seabright Amber,Seabright Brewery,Amber Ale,5%
B151,West Sixth Amber,West Sixth Brewing Company,Amber Ale,5.50%
B1511,Bagby Hop Crop Red Ale,Bagby Beer Company,Amber Ale,5.90%
B1513,Triple Crossing Demon Days,Triple Crossing Brewing Company,Amber Ale,6.60%
B1514,Healthy Brew Easy Amber,Healthy Brew,Amber Ale,-
B1515,Keystone V9,Coors Brewing Company &#40;MillerCoors&#41;,Golden Ale/Blond Ale,5.90%
B1516,Big Boss Miss Charlotte ,Big Boss Brewing Company,American Pale Ale,7.20%
B1517,Fat Head_s Zest For Breasts,Fat Head_s Brewery & Saloon,Wheat Ale,5%
B1519,First Magnitude 450 Amber Ale,First Magnitude Brewing Company,Amber Ale,4.70%
B152,Backshore Happy Camper Amber Ale,Backshore Brewing Company,Amber Ale,5.70%
B1520,Big Bear Mountain Orange Blossom Amber Ale,Big Bear Mountain Brewery,Fruit Beer,4.50%
B1522,Liberal Cup State Budget Red Ale,Liberal Cup Public House and Brewery,Amber Ale,4.90%
B1523,BNS Ole Prospector Red Ale,BNS Brewing & Distilling,Amber Ale,5.50%
B1524,Timeless Pints A Precarious Proposal - Amber Ale,Timeless Pints Brewing Company,Amber Ale,5.20%
B1526,3 Cordilleras Mulata,3 Cordilleras,Amber Ale,5.20%
B1528,Callahans Red,San Diego Brewing Company,Amber Ale,-
B1529,Vancouver Island Mile High Mountain Ale,Vancouver Island Brewery,Amber Ale,5.90%
B153,Thomas Creek Appalachian Amber Ale,Thomas Creek Brewery,Amber Ale,5.50%
B1530,Big Rock Urban Hollow Tree Pacific Northwest Red,Big Rock Urban Brewery,Amber Ale,5.80%
B1531,Titletown Addlepated Ale,Titletown Brewing Company,Amber Ale,6.50%
B1532,Willimantic AmBeerlicious American Ale,Willimantic Brewing Company,Amber Ale,5.70%
B1533,Szot Amber Ale,Szot Microbrewery,Amber Ale,5%
B1534,Frog Island Amber Ale,Frog Island Brewing,Amber Ale,6%
B1535,MashCraft Java Red,MashCraft Brewing,Irish Ale,5.50%
B1536,Yukon You Only Live Once Imperial Red Ale,Yukon Brewing Company,Amber Ale,7.50%
B1537,Elk Grove Wrangler Red Ale,Elk Grove Brewery,Amber Ale,4.80%
B1538,Northbound Smokehouse Pride Red,Northbound Smokehouse Brewpub,Amber Ale,6.30%
B1539,THAT Amber Ale,THAT Brewery & Pub at Rimside,Amber Ale,4.60%
B154,Cape Cod Bourbon Barrel Red,Cape Cod Beer,Amber Ale,5.50%
B1540,L_Alchimiste Pale Ale Rousse,L_Alchimiste,English Pale Ale,5.50%
B1541,Coopers Cave Radeau Red Ale,Coopers Cave Ale Company,Irish Ale,-
B1542,The Beer Company Bloodshot Red,The Beer Company,Amber Ale,7%
B1543,Aspen Bourbon Barrel Aged Conundrum Red Ale,Aspen Brewing Company,Amber Ale,6.50%
B1546,Baird Big Red Machine Fall Classic,Baird Brewing Co.,Oktoberfest/Märzen,5.80%
B1547,Les Brasseurs du Petit Sault Louis XVII,Les Brasseurs du Petit Sault,Amber Ale,-
B1548,Block 15 King Caspian Royalty Red,Block 15 Brewery,India Pale Ale &#40;IPA&#41;,8.75%
B1549,Puyallup River Fryingpan Cascadian Red Ale,Puyallup River Brewing Company,American Pale Ale,7%
B155,Bissell Brothers Bucolia Ale,Bissell Brothers Brewing Company,Amber Ale,5.60%
B1551,Hollywood Beach Red Tide Amber Ale,Hollywood Beach Brewing Company,Amber Ale,5.20%
B1553,Northampton Clifford,Northampton Brewery &#40;MA&#41;,Amber Ale,5.40%
B1554,Quidi Vidi Mummer_s Brew Amber Ale,Quidi Vidi Brewing Company,Amber Ale,5%
B1555,Palouse Falls Crimson Pride Ale,Palouse Falls Brewing Company,Amber Ale,5.50%
B1557,Congregation Communion Chile Red,Congregation Ales,Spice/Herb/Vegetable,6.90%
B1558,Brewhouse Alta Lake Ale,Whistler Brewhouse/High Mountain,Traditional Ale,5%
B1559,Lassen Almanor Amber Ale,Lassen Ale Works,Amber Ale,4.50%
B156,Sebago Runabout Red Ale,Sebago Brewing Company,Amber Ale,5%
B1560,Maui Brewing Island Hopper Red,Maui Brewing Company,Amber Ale,6%
B1562,Bare Bones Tiber River Red,Bare Bones Grill & Brewery,Amber Ale,5.25%
B1564,Nail Beazle Brew,Nail Brewing Australia,Amber Ale,5%
B1568,8 Wired / Renaissance / Nøgne _ - _ For Awesome Imperial Amber Ale,Renaissance Brewing,American Strong Ale,9%
B1569,7venth Sun Mangrove Double IPA - Red Oak ,7venth Sun Brewery,Imperial IPA,10%
B157,Pipeworks Sam vs Unicorn,Pipeworks Brewing Company,American Strong Ale,9%
B1570,Thunder Canyon Little Red Ryeding Hood IPA,Thunder Canyon Brewery,India Pale Ale &#40;IPA&#41;,6.10%
B1573,Central Coast Old Mission Amber Ale,Central Coast Brewing,Amber Ale,5.50%
B1575,Horsefly Tabano Red,Horsefly Brewing Company,Irish Ale,-
B1576,Lynnwood Imperial Red,Lynnwood Grill & Brewing Concern,American Strong Ale,8%
B1577,75th Street Fountain City Amber,75th Street Brewery,Amber Ale,5.90%
B1578,Green Room South Swell,Green Room Brewing &#40;FL&#41;,Amber Ale,6%
B1579,Bethlehem Brew Works West End Red,Fegley_s Brew Works,Amber Ale,5.70%
B158,AleWerks Red Marker Ale,AleWerks Brewing Company,Amber Ale,5%
B1580,AF Brew Redneck Ale,AF Brew,Spice/Herb/Vegetable,6.40%
B1582,Indie Alehouse Grendel_s Revenge,Indie Alehouse Brewing Co.,Old Ale,8%
B1584,Left Hand Safety Round 2,Left Hand Brewing Co.,Amber Ale,6.50%
B1586,Storz Gold Crest Amber Ale,Blue Blood Brewing Company,Amber Ale,5.50%
B1587,Apocalypse Brew Works Atomic Amber,Apocalypse Brew Works,Amber Ale,5.20%
B1588,Elevation 66 Ramble Tamble Red Ale,Elevation 66 Brewing Company,Amber Ale,7%
B1589,Allgäuer Winterfestbier,Allgäuer Brauhaus &#40;Oetker Group&#41;,Oktoberfest/Märzen,5.50%
B159,Sierra Blanca Roswell Alien Amber Ale,Sierra Blanca Brewing Co,Amber Ale,5.20%
B1590,King Street Amber,King Street Brewing Company,Amber Ale,5.10%
B1592,Border Brewing Rooftop Red Ale,Border Brewing Company,Amber Ale,4.80%
B1593,WAB Custom Blonde,Woodward Avenue Brewers,Pale Lager,5%
B1594,Koelschip Amber Skyline Almeers Stadsbier,Bierbrouwerij Sint Servattumus,Amber Ale,5.50%
B1596,Newmans Continental Drift Red Rye IPA,Celt Experience,India Pale Ale &#40;IPA&#41;,5.90%
B1597,612 Brew Wild Rice Dunkel,612 Brew,Dunkel/Tmavý,5.30%
B1598,Illinois Uptown Amber,Illinois Brewing,Amber Ale,-
B1599,Big Island Starshine Ginger Beer,Big Island Brewhaus,Spice/Herb/Vegetable,-
B160,Hopworks Rise-Up Red Ale,Hopworks Urban Brewery,Amber Ale,5.80%
B1601,Powerhouse Amperage Amber,Powerhouse Restaurant & Brewery,Amber Ale,5.90%
B1602,Loowit Two-Sixteen Red Ale,Loowit Brewing Company,Amber Ale,-
B1603,Naples Beach Rojo Especial,Naples Beach Brewery,Bitter,5.20%
B1607,Flying Goose Wildflower Honey Ale,Flying Goose Brew Pub,Amber Ale,4.98%
B1608,AB Bière La Margoulette Ambrée,AB Bière,Amber Ale,6.30%
B1609,Carlsberg Semper Ardens First Gold I.P.A.,Carlsberg Brewery,India Pale Ale &#40;IPA&#41;,6.30%
B161,Peak Organic Fall Summit Ale,Shipyard Brewing Company,Amber Ale,5.70%
B1610,Spiteful Angry Adam Hoppy Red Ale,Spiteful Brewing,Amber Ale,6%
B1611,Crabtree 5,Crabtree Brewing Company,Sour/Wild Ale,-
B1612,Big Barn Bluff Top Belgian,Big Barn Brewery,Belgian Ale,-
B1613,Conshohocken Hale Fire Red Ale,Conshohocken Brewing Co.,Amber Ale,6.60%
B1614,BS Brewing College Chronic,BS Brewing,American Strong Ale,7.50%
B1615,Wolf_s Ridge Little Red Riding Ale,Wolf_s Ridge Brewing,Amber Ale,4.50%
B1616,Vindication Premium Session Bold Ale,Vindication Brewing Co.,Amber Ale,5.90%
B1617,Alphabet City Dizzy Brewnette,Butternuts Beer and Ale,Altbier,5%
B1618,Bowen Island Sea Spray Amber Ale,Kamloops Brewery,Amber Ale,5%
B162,21st Amendment Imperial Churchyard,21st Amendment Brewery,English Strong Ale,-
B1620,Birrificio Rurale Reset,Birrificio Rurale,Amber Ale,5.60%
B1621,Appalachian Riverside Red Ale,Appalachian Brewing Company &#40;PA&#41;,Amber Ale,4.80%
B1622,Swan Lake Amber Swan Ale,Hyouko Yashiki No Mori Brewery (Swan Lake),Amber Ale,5%
B1624,Brüeprint Brüe Scarlet,Brüeprint Brewing Company,Amber Ale,4.80%
B1625,Lake Chelan Mackinaw Red Amber Ale,Lake Chelan Brewery,Amber Ale,5.80%
B1626,Rock Bottom Ahwatukee Raptor Red,Rock Bottom Ahwatukee,Irish Ale,5.40%
B1627,La Cumbre Grange_s Red Card 4 ALS,La Cumbre Brewing Company,American Strong Ale,8.60%
B1628,Cerveza Queretaro,Cervecera Regional,Amber Ale,5.50%
B1629,2 Brothers Bloody Oak,2 Brothers Brewery,Barley Wine,9.70%
B163,No Label Ridgeback Ale,No Label Brewing Co.,Amber Ale,6.16%
B1630,Highway 1 Amberdextrous,Highway 1 Brewing Company,Amber Ale,5%
B1631,Copperpoint A10 Hop Hog,Copperpoint Brewing Company,India Pale Ale &#40;IPA&#41;,6.30%
B1632,Waconia 255 Amber Ale,Waconia Brewing Company,Amber Ale,6.40%
B1633,Acoustic Ales Mosh Pit Hoppy Red Ale,Acoustic Ales Brewing Experiment,Amber Ale,6.66%
B1634,Pine Creek River Valley Red Ale,Big Rock Brewery,Amber Ale,5%
B1635,Barley Browns Point Blank Red &#40;PBR&#41;,Barley Browns Brewpub,Irish Ale,5.40%
B1639,Arundel Red Devil,Arundel,Bitter,4.20%
B1641,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Amber Ale,4.60%
B1643,300 Suns Rabbit Mountain Red Ale,300 Suns Brewing,Amber Ale,6%
B1644,Boneyard Chingadera IIRA,Boneyard Beer Company,Imperial IPA,9%
B1645,Jack Cody_s Smiggy Amber Ale,Jack Cody_s,Amber Ale,4.80%
B1646,Big Storm Red Hot Mama,Big Storm Brewing Company,Porter,7.20%
B1648,Lake Effect Whoopskibier,Lake Effect Brewing Company,Amber Ale,6%
B1649,Smog City Fluffy Fuzz Buzz,Smog City Brewing,Spice/Herb/Vegetable,5.90%
B1651,515 Undead Red,515 Brewing Company,Spice/Herb/Vegetable,7.80%
B1652,Black Bridge Trailblazer Brown Ale,Black Bridge Brewery &#40;AZ&#41;,Brown Ale,5.50%
B1653,Amber_s Axl Rosehip,Amber_s Brewing Company,Spice/Herb/Vegetable,5%
B1654,Saimaan Brewer_s Special American Red Ale,Saimaan Juomatehdas,Amber Ale,4.70%
B1655,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40%
B1656,Kilannan New Zealand Red Ale,Kilannan Brewing Company,Amber Ale,5.20%
B1657,Lakemaid Frosty Winter Lager,Stevens Point Brewery,Premium Lager,-
B1658,PangPang Hornstull Honey Amber,PangPang Brewery,American Pale Ale,5.50%
B166,Great Lakes Rally Drum Red Ale,Great Lakes Brewing &#40;Ohio&#41;,Amber Ale,5.80%
B1660,Diamond Knot Fog Bank Fall Ale,Diamond Knot Brewery,Amber Ale,5.50%
B1661,Downton Chimera Maltster_s Best,Downton,Bitter,4.20%
B1662,Big Tide Anniversary Amber Ale ,Big Tide Brewing,Amber Ale,5.80%
B1663,Nostra Domus,Domus Pub and Brewery,Oktoberfest/Märzen,5.80%
B1664,Intuition Ale Works Longleaf Amber ,Intuition Ale Works,Amber Ale,-
B1665,Lux New Olde Horny Brew,Custom Brewcrafters,American Pale Ale,4.40%
B1666,Crow Hop Sleeping Owl Stout,Crow Hop Brewery,Sweet Stout,5%
B1668,Pints Rip Saw Red,Pints Brewing Company,Amber Ale,5.90%
B167,Laurelwood Fresh Hop Free Range Red &#40;Amarillo&#41;,Laurelwood Public House & Brewery,Amber Ale,6.10%
B1672,Kaapse Brouwers Jaapie,Brouwerij de Molen,American Strong Ale,10.10%
B1673,R.J. Rockers Red Glare,R.J. Rockers Brewing Co.,Amber Ale,4.90%
B1674,Intracoastal Amberica,Intracoastal Brewing Company,Amber Ale,5.50%
B1676,Marthas Old Dunstable Amber,Marthas Exchange Restaurant and Brewing,Amber Ale,5.60%
B1677,Fort Myers Incognito Black Imperial IPA,Fort Myers Brewing Company,Black IPA,-
B1678,Brassneck Mr. Personality,Brassneck Brewery,Amber Ale,5%
B1679,Lodi Mo kel ko Red Ale,Lodi Beer Company,Amber Ale,-
B168,Prism Bitto Honey IPA,Prism Brewing Company,India Pale Ale &#40;IPA&#41;,6.50%
B1680,HopDog BeerWorks Midgee,HopDog BeerWorks,Amber Ale,2.90%
B1683,Widmer Brothers TimBrrr,Widmer Brothers Brewing Company,Imperial IPA,8.30%
B1684,Fish Rock Red Emperor Amber Ale,Australian Independent Brewers,Amber Ale,4.50%
B1687,Ancient City Matanzas River Red Ale,Ancient City Brewing,Irish Ale,6.20%
