Label,Beer Name,Brew Factory Name,Style,ABV
A337,Double Rainbow Ale,Iron Horse Brewery,American Amber / Red Ale,7.00%
A338,Proletariat Red,Lompoc Tavern,American Amber / Red Ale,6.20%
A339,Autumn Ale,Goose Island Beer Co.,American Amber / Red Ale,6.70%
A340,Rocco Red Ale,Bootlegger's Brewery,American Amber / Red Ale,7.10%
A341,Fire Chief's Red Ale,Pump House Brewery,American Amber / Red Ale,5.50%
A342,1901 Red Ale,Bold City Brewery,American Amber / Red Ale,7.50%
A343,Cow Catcher Red Ale,Mountain Town Brewing Co.,American Amber / Red Ale,5.80%
A344,Barkeater Amber Ale,Lake Placid Craft Brewing Company,American Amber / Red Ale,5.00%
A345,Stony Face Red Ale,Hoppy Brewing Co.,American Amber / Red Ale,5.60%
A346,Bulkhead Red,Barrier Brewing Company,American Amber / Red Ale,6.50%
A347,American Hero,Liquid Hero Brewery,American Amber / Red Ale,5.60%
A348,Minhas Swiss Style Amber,Minhas Craft Brewery,American Amber / Red Ale,5.50%
A349,Red Felt Ale,Goose Island Beer Co.,American Amber / Red Ale,6.00%
A350,Ghost River Riverbank Red,Ghost River Brewing,American Amber / Red Ale,-
A351,Common Ground,The Fort Collins Brewery,American Amber / Red Ale,5.60%
A352,Rathskeller Amber Ale,Gray's Brewing Company,American Amber / Red Ale,5.50%
A353,Riptide Amber,Pensacola Bay Brewery,American Amber / Red Ale,5.40%
A354,Atomic Raygun,Spring House Brewing Company,American Amber / Red Ale,8.30%
A355,Yakima Red,Meantime Brewing Company Limited,American Amber / Red Ale,4.00%
A356,Copperline Amber Ale,Carolina Brewery,American Amber / Red Ale,5.40%
A357,Moustache Ride,Flat 12 Bierwerks,American Amber / Red Ale,6.00%
A358,Men's Room Original Red,Elysian Brewing Company,American Amber / Red Ale,5.60%
A359,Magnificent Amber,Triton Brewing Company,American Amber / Red Ale,5.30%
A360,Project Failed Red Ale,10 Barrel Brewing Co.,American Amber / Red Ale,6.70%
A361,Nightwatch Dark Amber Ale,Maritime Pacific Brewing Company,American Amber / Red Ale,5.50%
A362,Climax Noel - Imperial Red Ale,Eel River Brewing Co.,American Amber / Red Ale,9.20%
A363,Premium Red Ale,Uehara Shuzou Co. Ltd. / Echigo Beer Pub,American Amber / Red Ale,6.00%
A364,Men's Room Black Imperial Ale,Elysian Brewing Company,American Amber / Red Ale,8.00%
A365,Rufus,Firestone Walker Brewing Co.,American Amber / Red Ale,12.00%
A366,'Merican Amber,Jekyll Brewing,American Amber / Red Ale,5.80%
A367,Barrel Trolley Amber Ale,World Brews,American Amber / Red Ale,4.50%
A368,Moon Gun,DuClaw Brewing Company,American Amber / Red Ale,5.00%
A369,Knickerbocker Red,Blue Pants Brewery,American Amber / Red Ale,7.00%
A370,Red Beard Ale,Latitude 42 Brewing Company,American Amber / Red Ale,6.50%
A371,Backcountry Amber,Backcountry Brewery,American Amber / Red Ale,5.38%
A372,Mesabi Red,Lake Superior Brewing Company,American Amber / Red Ale,6.50%
A373,Citrus Wizard,Cigar City Brewing,American Amber / Red Ale,7.20%
A374,Red Card,Alpine Beer Company,American Amber / Red Ale,6.20%
A375,Mehana Volcano Red Ale,Hawai'i Nui Brewing / Mehana Brewing Company,American Amber / Red Ale,5.20%
A376,Smoked Amber,Triple C Brewing Co.,American Amber / Red Ale,5.50%
A377,Beach House,Strand Brewing Co.,American Amber / Red Ale,5.10%
A378,Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.70%
A379,Satan's Pony Amber Ale,South Street Brewery,American Amber / Red Ale,5.00%
A380,Amber,Dead Armadillo Craft Brewing,American Amber / Red Ale,-
A381,South Coast,Parish Brewing Company,American Amber / Red Ale,5.10%
A382,Rocket Red Ale,Big River Grille & Brewing Works,American Amber / Red Ale,4.70%
A383,Owyhee Amber Ale,Beer Valley Brewing Co.,American Amber / Red Ale,5.50%
A384,BottleTree Red,BottleTree Beer Co.,American Amber / Red Ale,7.50%
A385,Irresistible Amber Ale,Madison River Brewing Company,American Amber / Red Ale,5.50%
A386,Murphy's Law Amber Ale,Smartmouth Brewing Company,American Amber / Red Ale,5.80%
A387,Day Of The Dead Beer (Cerveza De Los Muertos) Death Becomes You,Cerveceria Mexicana S.A. De C.V.,American Amber / Red Ale,5.50%
A388,Organ Grinder Amber Ale,Mankato Brewery,American Amber / Red Ale,5.80%
A389,Gentleman Farmer Estate Hop Ale,Lickinghole Creek Craft Brewery,American Amber / Red Ale,7.50%
A390,Deranger Imperial Red,Laurelwood Public House & Brewery,American Amber / Red Ale,8.50%
A391,Deadicated Amber Ale,Devil's Canyon Brewing Company,American Amber / Red Ale,5.50%
A392,Sea Dog Amber Ale,Vancouver Island Brewery,American Amber / Red Ale,5.20%
A393,Flambeau Red,New Orleans Lager & Ale Brewing Company (NOLA),American Amber / Red Ale,5.70%
A394,Belle Gueule Rousse,Brasseurs R.J.,American Amber / Red Ale,5.20%
A395,Winni Ale,603 Brewery,American Amber / Red Ale,6.60%
A396,Anarchist Amber Ale,Cannery Brewing Company,American Amber / Red Ale,5.50%
A397,Stinky Hippie,North Country Brewing,American Amber / Red Ale,6.00%
A398,Lizard Head Red,Steamworks Brewing Co.,American Amber / Red Ale,5.50%
A399,Imperial Cherry Amber Ale,River Horse Brewing Co.,American Amber / Red Ale,7.50%
A400,Amber Apparition,Henniker Brewing Co.,American Amber / Red Ale,5.20%
A401,Bozone Select Amber Ale,Bozeman Brewing Company,American Amber / Red Ale,5.40%
A402,Preacher's Daughter Amber Ale,Fountain Square Brewing Co.,American Amber / Red Ale,6.00%
A403,Pietro Piegari,Choc Beer Co. / Pete's Place,American Amber / Red Ale,5.00%
A404,Red King,Real Ale Brewing Company,American Amber / Red Ale,8.60%
A405,Saranac Immortality,Matt Brewing Company / Saranac Brewery,American Amber / Red Ale,7.50%
A406,Red Racer Copper Ale,Central City Brewers + Distillers,American Amber / Red Ale,5.00%
A407,Holy Crap,Mispillion River Brewing,American Amber / Red Ale,9.00%
A408,Old Credit Amber Ale,Old Credit Brewing Co.,American Amber / Red Ale,5.00%
A409,Leavenworth Oktoberfest Celebration Ale,Fish Brewing Company / Fishbowl Brewpub,American Amber / Red Ale,5.50%
A410,Winter Cheer Ale,Spanish Peaks Brewing Co.,American Amber / Red Ale,6.30%
A411,Starfish Imperial Red Ale,Fish Brewing Company / Fishbowl Brewpub,American Amber / Red Ale,7.50%
A412,Battle Axe,Austin Beerworks,American Amber / Red Ale,8.00%
A413,Keybilly,Brew Hub,American Amber / Red Ale,5.40%
A414,Tongue Buckler (Bourbon Barrel Aged),Ballast Point Brewing Company,American Amber / Red Ale,10.00%
A415,Deciduous,Trillium Brewing Company,American Amber / Red Ale,8.00%
A416,Steelhead Red,Grizzly Peak Brewing Company,American Amber / Red Ale,5.50%
A417,Boatilla,Big Bay Brewing Co.,American Amber / Red Ale,4.80%
A418,Columbus Uncle Rusty,Columbus Brewing Company,American Amber / Red Ale,9.20%
A419,Deliberation Amber,West Sixth Brewing Company,American Amber / Red Ale,5.50%
A420,Single Engine Red,Denali Brewing Company / Twister Creek Restaurant,American Amber / Red Ale,5.60%
A421,Extra Red,Ritual Brewing Co.,American Amber / Red Ale,6.50%
A422,Liquid Amber,Prescott Brewing Company,American Amber / Red Ale,-
A423,Olde Johnnie Ale,Cold Spring Brewing Co.,American Amber / Red Ale,4.70%
A424,Freshtracks Wet Hopped Ale,Boulder Beer / Wilderness Pub,American Amber / Red Ale,4.90%
A425,Copperhead Red,The Brew Kettle Taproom & Smokehouse / Production Works,American Amber / Red Ale,5.00%
A426,Strada S. Felice,Grado Plato,American Amber / Red Ale,8.00%
A427,Downpour,Elevation Beer Co.,American Amber / Red Ale,8.30%
A428,Hoosier Daddy,New Albanian Brewing Company - Pizzeria and Public House,American Amber / Red Ale,7.00%
A429,Green Man Leaf Blower Whole Leaf Amber,Green Man Brewery,American Amber / Red Ale,6.20%
A430,Siren Red Ale,Lighthouse Brewing Company,American Amber / Red Ale,8.00%
A431,Green's Amber Ale,Green's Gluten Free Beers,American Amber / Red Ale,6.00%
A432,1892 Traditional Ale,Quidi Vidi Brewing Company,American Amber / Red Ale,5.00%
A433,Gahan House Island Red Amber,The Gahan House,American Amber / Red Ale,5.00%
A435,Sacrifice,Aztec Brewing Company,American Amber / Red Ale,7.60%
A436,Pinglehead,Pinglehead Brewing Co. / Brewer's Pizza,American Amber / Red Ale,7.80%
A437,Atwater Double Down Imperial Amber Ale,Atwater Brewery,American Amber / Red Ale,7.50%
A438,Simeon Jones River Valley Amber Ale,Picaroons Brewing Co.,American Amber / Red Ale,4.50%
A439,The Infinite,Jailbreak Brewing Company,American Amber / Red Ale,5.00%
A440,Cross Fever,Epic Brewing Company,American Amber / Red Ale,4.80%
A441,Pisgah Leaf Amber,Pisgah Brewing Co.,American Amber / Red Ale,5.70%
A442,Portsmouth Hop Harvest #1,Portsmouth Brewery,American Amber / Red Ale,6.50%
A443,Bed Head Red,Lagerheads Smokehouse & Brewing Co.,American Amber / Red Ale,5.90%
A444,Squatters Radio From Hell,Utah Brewers Cooperative,American Amber / Red Ale,5.50%
A445,Red Frog Ale,Blue Frog Grog & Grill,American Amber / Red Ale,6.00%
A446,Epiphany Ale,Iron Springs Pub & Brewery,American Amber / Red Ale,5.50%
A447,Ruby Bloom Amber,Bloomington Brewing Company,American Amber / Red Ale,6.00%
A448,IRA (India Red Ale),Cascade Lakes Brewing Co.,American Amber / Red Ale,6.80%
A449,Stoudt's Winter Ale (2010-2011),Stoudts Brewing Co.,American Amber / Red Ale,6.00%
A450,Kick Back Ale,Beach Haus Brewery,American Amber / Red Ale,5.50%
A451,Squatters Organic Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.00%
A452,Hockley Amber,Hockley Valley Brewing Co.,American Amber / Red Ale,4.20%
A453,Trailhead Red,Trailhead Brewing Co,American Amber / Red Ale,-
A454,9th State Red IPA,603 Brewery,American Amber / Red Ale,7.10%
A455,100 Meter Ale,Eugene City Brewery,American Amber / Red Ale,-
A456,Victory Red,Boston Beer Works - Canal Street,American Amber / Red Ale,5.00%
A457,Toaster Pastry,21st Amendment Brewery,American Amber / Red Ale,7.60%
A458,Angel Creek Amber Ale,Ruby Mountain Brewing,American Amber / Red Ale,5.00%
A459,Farmer's Tan,Tractor Brewing Co.,American Amber / Red Ale,5.20%
A460,Hitachino Nest Amber Ale,Kiuchi Brewery,American Amber / Red Ale,5.00%
A461,Trout Town American Amber Ale,Roscoe Beer Co.,American Amber / Red Ale,5.00%
A462,Bahl Hornin' Imperial Boont Amber Ale,Anderson Valley Brewing Company,American Amber / Red Ale,8.80%
A463,Hop Head Red,Belmont Brewing Company,American Amber / Red Ale,-
A464,Knucklehead Red Ale,Beachwood BBQ & Brewing,American Amber / Red Ale,5.70%
A465,Rustic Horizon Red Ale,Twisted Manzanita Ales,American Amber / Red Ale,6.80%
A466,Hop Lobster,Springfield Brewing Company,American Amber / Red Ale,-
A467,Matt's Red,Cumberland Brews,American Amber / Red Ale,5.50%
A468,Evil Owl Amber,Branchline Brewing Co.,American Amber / Red Ale,5.20%
A469,Daylight Amber,Track 7 Brewing Co.,American Amber / Red Ale,6.50%
A470,Wisco Disco,Stillmank Beer Company,American Amber / Red Ale,5.10%
A471,Skunk Ape,Boneyard Beer Company,American Amber / Red Ale,6.00%
A472,Abner Weed Amber Ale,Mount Shasta Brewing,American Amber / Red Ale,5.50%
A473,Patrick's Poison,Rivertowne Brewing,American Amber / Red Ale,8.00%
A474,The Red C,Sloop Brewing,American Amber / Red Ale,6.70%
A475,Steep Trail Amber Ale,Black Diamond Brewing Co.,American Amber / Red Ale,5.70%
A476,Easy Chair,Upland Brewing Company,American Amber / Red Ale,5.25%
A477,Smoked Red Ale,West O Beer,American Amber / Red Ale,6.50%
A478,Conjugal Visit,Jailhouse Brewing Company,American Amber / Red Ale,6.00%
A479,Tell Tale Red Ale,Scuttlebutt Brewing Company,American Amber / Red Ale,5.00%
A480,Ale Camino,Tap It Brewing Co.,American Amber / Red Ale,5.50%
A481,Gnarly Oak Hazelnut Dark,Minhas Craft Brewery,American Amber / Red Ale,5.50%
A482,Triple Hop Red,Lengthwise Brewing Company,American Amber / Red Ale,5.60%
A483,Irish Red,Rubicon Brewing Company,American Amber / Red Ale,6.90%
A484,Red Headed Stranger,Ranger Creek Brewing & Distilling,American Amber / Red Ale,6.30%
A485,Barnstormer Red,Blackhorse Pub & Brewery,American Amber / Red Ale,-
A486,Arch Amber Ale,The Hartford Better Beer Co.,American Amber / Red Ale,4.90%
A487,Oak Creek Amber,Oak Creek Brewing Co.,American Amber / Red Ale,5.50%
A488,Vicious Circle Amber Ale,Fish Brewing Company / Fishbowl Brewpub,American Amber / Red Ale,5.00%
A489,Copperhead Amber Ale,Yalobusha Brewing Company,American Amber / Red Ale,5.65%
A490,Rudolph's Red,Rivertowne Pourhouse,American Amber / Red Ale,8.10%
A491,Manitou Amber Ale,Brewery Terra Firma,American Amber / Red Ale,5.30%
A492,Red Wing Red Ale,Rohrbach Brewing Company (Brewpub),American Amber / Red Ale,4.60%
A493,Flying Monkeys Amber Ale,Flying Monkeys Craft Brewery,American Amber / Red Ale,5.00%
A494,ZZ+ Amber Ale,Naparbier Sdad. Coop.,American Amber / Red Ale,5.50%
A495,Eruption Imperial Red Ale,Worthy Brewing Co.,American Amber / Red Ale,8.00%
A496,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,American Amber / Red Ale,7.50%
A497,Amber Tease,Schmohz Brewing Company,American Amber / Red Ale,5.30%
A498,Yebisu Kohaku,Sapporo Breweries Ltd.,American Amber / Red Ale,5.50%
A499,961 Red Ale,961 Beer,American Amber / Red Ale,5.50%
A500,West Sixth / Country Boy Country Western (Volume 3 Imperial Red Ale),West Sixth Brewing Company,American Amber / Red Ale,13.00%
A501,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20%
A502,Reppin' Red Ale,Berghoff Brewery,American Amber / Red Ale,6.20%
A503,Oklahoma Suks,Independence Brewing Co.,American Amber / Red Ale,-
A504,You Big Dummy,Urban Legend Brewing Company,American Amber / Red Ale,8.80%
A505,Mountain Goat Fancy Pants Amber Ale,Mountain Goat Beer Pty Ltd,American Amber / Red Ale,5.40%
A506,Red Glare,Liberty Street Brewing Company,American Amber / Red Ale,5.20%
A507,Gangster Duck,Radiant Pig Craft Beers,American Amber / Red Ale,6.20%
A508,Banner American Ale,Banner Beer Company,American Amber / Red Ale,3.40%
A509,Horseheads Brickyard Red Ale,Horseheads Brewing Inc.,American Amber / Red Ale,5.50%
A510,Good Medicine Strong Red Ale,Great Northern Brewing Co. / Black Star Draught House,American Amber / Red Ale,7.50%
A511,McCarthy Red,Emmett's Brewing Company,American Amber / Red Ale,5.60%
A512,Sertoma Smoke,Cigar City Brewing,American Amber / Red Ale,5.00%
A513,Annie's Amber Ale,High Noon Saloon & Brewery,American Amber / Red Ale,5.50%
A514,Storm Cat,One Trick Pony,American Amber / Red Ale,6.70%
A515,Fire Boat Amber,Fire Station 5 Brewing Company,American Amber / Red Ale,5.50%
A517,Honey Amber Ale,RJ Rockers Brewing Company,American Amber / Red Ale,5.80%
A518,New Almaden Red,Santa Clara Valley Brewing,American Amber / Red Ale,10.00%
A519,Ragin' Bull,Bolero Snort Brewery,American Amber / Red Ale,5.00%
A520,Red Dragon Ale,Cortland Beer Company,American Amber / Red Ale,7.00%
A521,Mavericks Amber Ale,Half Moon Bay Brewing Company,American Amber / Red Ale,4.80%
A522,Hawai'i Nui Sunset Amber Ale,Hawai'i Nui Brewing / Mehana Brewing Company,American Amber / Red Ale,5.45%
A523,Buttface Amber,Ram Restaurant & Brewery,American Amber / Red Ale,5.80%
A524,Hedonism,Ruckus Brewing,American Amber / Red Ale,7.00%
A525,Rathskeller Amber,Sun King Brewing Company,American Amber / Red Ale,5.30%
A526,En El Bosque,Omnipollo,American Amber / Red Ale,7.00%
A527,Immersion Amber Ale,Two Beers Brewing Co.,American Amber / Red Ale,5.20%
A528,Oasis Amber,BJ's Chicago Pizza & Brewery Inc.,American Amber / Red Ale,4.50%
A529,American India Red Ale,Black Shirt Brewing Co.,American Amber / Red Ale,7.18%
A530,Squatters Emigration Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.00%
A531,Flat Tire Ale,Thirsty Pagan Brewing,American Amber / Red Ale,-
A532,Imperial Red,Hop Valley Brewing Company,American Amber / Red Ale,8.00%
A533,Thirsty Frog Red Ale,Anheuser-Busch,American Amber / Red Ale,-
A534,Segua,Costa Rica's Craft Brewing Co.,American Amber / Red Ale,5.00%
A535,Red Racer India Style Red Ale,Central City Brewers + Distillers,American Amber / Red Ale,5.60%
A536,Phillips Amber Ale,Heavy Seas Beer,American Amber / Red Ale,-
A537,Lion Tamer Red,Hi-Wire Brewing,American Amber / Red Ale,7.00%
A538,Chopper's Red Ale,Georgetown Brewing Company,American Amber / Red Ale,6.50%
A539,Derailleur Ale,Moab Brewery,American Amber / Red Ale,4.00%
A540,Close Encounter Harvest Ale,Fordham Brewing Company,American Amber / Red Ale,6.50%
A541,Battenkill Ale,Northshire Brewery,American Amber / Red Ale,5.70%
A542,The Blunt,Bridge Brew Works LLC,American Amber / Red Ale,5.50%
A543,McKinney Eddy Amber Ale,Piney River Brewing Co.,American Amber / Red Ale,5.50%
A544,Devil's Head Red,Pikes Peak Brewing Company,American Amber / Red Ale,7.10%
A545,Mickey Finn's Amber Ale,Mickey Finn's Brewery,American Amber / Red Ale,5.60%
A546,Hop Lab - Imperial Red,Kane Brewing Company,American Amber / Red Ale,9.20%
A547,Right On Red,Orlando Brewing Partners,American Amber / Red Ale,5.70%
A548,PGA (Perfectly Great Amber),Snoqualmie Falls Brewing Company & Taproom,American Amber / Red Ale,4.00%
A549,Liquidambar,Cahaba Brewing Company,American Amber / Red Ale,5.25%
A550,Something Red,Red Brick Station,American Amber / Red Ale,5.00%
A551,Rip Tide Red,Southend Brewery & Smokehouse,American Amber / Red Ale,5.00%
A552,Winter Mischief,Lagerheads Smokehouse & Brewing Co.,American Amber / Red Ale,8.00%
A553,Harold The Red Ale,Black Husky Brewing,American Amber / Red Ale,-
A554,St. Michaels Ale,Eastern Shore Brewing,American Amber / Red Ale,5.50%
A555,White Crane Ale (Rogue's Oregon Golden Ale),Ezo Beer KK,American Amber / Red Ale,5.00%
A556,Broad Brook Ale,Broad Brook Brewing Company,American Amber / Red Ale,6.10%
A557,One Five Five,August Schell Brewing Company,American Amber / Red Ale,5.00%
A558,Broad River Red Ale,River Rat Brewery,American Amber / Red Ale,5.30%
A559,Red Brick Ale,A1A Aleworks,American Amber / Red Ale,5.42%
A560,Paradise Beach Ale,Jacob Leinenkugel Brewing Company,American Amber / Red Ale,4.50%
A561,Railyard Ale,Phantom Canyon Brewing Company,American Amber / Red Ale,-
A562,Portsmouth Brewing Red Bird Ale,Portsmouth Brewing Co. / Mault's Brewpub,American Amber / Red Ale,-
A563,Indecision Ale,Round Barn Brewery,American Amber / Red Ale,5.30%
A564,Albion Amber,Marin Brewing Company,American Amber / Red Ale,5.40%
A565,Red Spur,Lonerider Brewing Company,American Amber / Red Ale,7.30%
A566,Gastown Amber Ale,Granville Island Brewery,American Amber / Red Ale,5.50%
A567,Copper Harbor Ale,Midland Brewing Company,American Amber / Red Ale,5.30%
A568,BruRm AmBAR Ale,The Brü Rm. at BAR,American Amber / Red Ale,5.50%
A569,Roedy_�s Red,North End Tavern & Brewery,American Amber / Red Ale,6.50%
A570,Woodshed Red,Southern Oregon Brewing Company,American Amber / Red Ale,6.30%
A571,Grindstone Amber,Broadhead Brewing Company,American Amber / Red Ale,4.80%
A572,Atwater Rost,Atwater Brewery,American Amber / Red Ale,5.00%
A573,Amber Waves Ale,Capitol City Brewing,American Amber / Red Ale,5.40%
A574,Black Bear Gearhead Ale,Black Bear Brewery,American Amber / Red Ale,4.50%
A575,Angry RedHead,Mayday Brewery,American Amber / Red Ale,6.00%
A576,Miner's Treasure Late Amber,Galena Brewing Company,American Amber / Red Ale,4.62%
A577,Red Thistle Ale,Golden Valley Brewery and Pub,American Amber / Red Ale,5.40%
A578,Red Fox  (Rogue's American Amber),Ezo Beer KK,American Amber / Red Ale,5.10%
A579,Rustic Red,Wisconsin Dells Brewing Co.,American Amber / Red Ale,5.00%
A580,Franconia Amber,Franconia Brewing Company,American Amber / Red Ale,-
A581,Toasted Amber,Half Full Brewery,American Amber / Red Ale,5.60%
